year,state,chapter,yearly_total
2010,TAMIL NADU,Cleveland,5760.0
2010,TAMIL NADU,Atlanta,250.0
2010,TAMIL NADU,Munich,6270.0
2010,TAMIL NADU,St. Louis,7000.0
2010,TAMIL NADU,St. Louis,11250.0
2010,TAMIL NADU,Colorado,5541.0
2010,TAMIL NADU,Seattle,33350.0
2010,TAMIL NADU,Seattle,15930.0
2010,TAMIL NADU,Work an Hour,4400.0
2010,TAMIL NADU,Seattle,2531.0
2010,TAMIL NADU,Princeton,5555.0
2010,TAMIL NADU,Arizona,10000.0
2010,TAMIL NADU,Stanford,2500.0
2010,TAMIL NADU,Chennai,4245.0
2010,TAMIL NADU,NYC/NJ,36400.0
2010,TAMIL NADU,Atlanta,7420.0
2010,TAMIL NADU,Work an Hour,9000.0
2010,TAMIL NADU,Dallas,7555.0
2010,TAMIL NADU,UIUC,8650.0
2010,TAMIL NADU,Seattle,4150.0
2010,TAMIL NADU,Chennai,4504.0
2010,TAMIL NADU,Cornell,2000.0
2010,TAMIL NADU,Silicon Valley,5391.0
2010,TAMIL NADU,NYC/NJ,6500.0
2010,TAMIL NADU,Dallas,7230.0
2010,TAMIL NADU,Work an Hour,3000.0
2010,TAMIL NADU,Chennai,22466.0
2010,TAMIL NADU,Silicon Valley,18097.0
2010,TAMIL NADU,Austin,14520.0
2010,TAMIL NADU,Seattle,55600.0
2011,TAMIL NADU,Princeton,6050.0
2011,TAMIL NADU,San Francisco,1750.0
2011,TAMIL NADU,Austin,1235.0
2011,TAMIL NADU,Silicon Valley,17752.0
2011,TAMIL NADU,Work an Hour,2910.0
2011,TAMIL NADU,NYC/NJ,6825.0
2011,TAMIL NADU,Seattle,84250.0
2011,TAMIL NADU,Silicon Valley,2549.0
2011,TAMIL NADU,Chennai,12000.0
2011,TAMIL NADU,Chennai,16763.0
2011,TAMIL NADU,Seattle,9615.0
2011,TAMIL NADU,Work an Hour,11794.0
2011,TAMIL NADU,Chennai,6607.0
2011,TAMIL NADU,Cleveland,6000.0
2011,TAMIL NADU,Munich,8300.0
2011,TAMIL NADU,Dallas,3481.0
2011,TAMIL NADU,UIUC,13327.0
2011,TAMIL NADU,Houston,5431.0
2011,TAMIL NADU,Seattle,2636.0
2011,TAMIL NADU,Atlanta,4000.0
2011,TAMIL NADU,Seattle,16355.0
2011,TAMIL NADU,Austin,3167.0
2011,TAMIL NADU,Stanford,7220.0
2011,TAMIL NADU,St. Louis,10200.0
2011,TAMIL NADU,Work an Hour,3975.0
2011,TAMIL NADU,Work an Hour,13000.0
2011,TAMIL NADU,Work an Hour,4000.0
2011,TAMIL NADU,Austin,2140.0
2011,TAMIL NADU,Austin,4309.0
2011,TAMIL NADU,Colorado,4100.0
2011,TAMIL NADU,Berkeley,5750.0
2011,TAMIL NADU,Dallas,2500.0
2011,TAMIL NADU,Austin,936.0
2011,TAMIL NADU,Silicon Valley,3778.0
2011,TAMIL NADU,Silicon Valley,6040.0
2011,TAMIL NADU,Seattle,3000.0
2011,TAMIL NADU,NYC/NJ,22720.0
2011,TAMIL NADU,Irvine,4417.0
2011,TAMIL NADU,Stanford,8500.0
2011,TAMIL NADU,CentralNJ,6932.0
2011,TAMIL NADU,Boston,17249.0
2011,TAMIL NADU,Silicon Valley,8604.0
2011,TAMIL NADU,UFlorida,12000.0
2011,TAMIL NADU,Stanford,3265.0
2011,TAMIL NADU,Work an Hour,10037.0
2011,TAMIL NADU,Silicon Valley,7985.0
2011,TAMIL NADU,Madison,3630.0
2011,TAMIL NADU,Silicon Valley,17637.0
2011,TAMIL NADU,Work an Hour,7000.0
2011,TAMIL NADU,Seattle,12690.0
2011,TAMIL NADU,UFlorida,10400.0
2011,TAMIL NADU,Boston,4880.0
2011,TAMIL NADU,Chennai,8251.0
2011,TAMIL NADU,Princeton,1200.0
2012,TAMIL NADU,Stanford,4546.0
2012,TAMIL NADU,Irvine,18500.0
2012,TAMIL NADU,Dallas,4350.0
2012,TAMIL NADU,Austin,2508.0
2012,TAMIL NADU,UFlorida,3500.0
2012,TAMIL NADU,Stanford,6515.0
2012,TAMIL NADU,Seattle,50425.0
2012,TAMIL NADU,Seattle,14180.0
2012,TAMIL NADU,NYC/NJ,12300.0
2012,TAMIL NADU,San Francisco,3100.0
2012,TAMIL NADU,Dallas,5283.0
2012,TAMIL NADU,Silicon Valley,7734.0
2012,TAMIL NADU,Seattle,11690.0
2012,TAMIL NADU,Chennai,17474.0
2012,TAMIL NADU,Madison,3241.0
2012,TAMIL NADU,Colorado,4400.0
2012,TAMIL NADU,Seattle,3932.0
2012,TAMIL NADU,Boston,7100.0
2012,TAMIL NADU,St. Louis,6000.0
2012,TAMIL NADU,Stanford,6123.0
2012,TAMIL NADU,Silicon Valley,18960.0
2012,TAMIL NADU,CentralNJ,6563.0
2012,TAMIL NADU,Princeton,16000.0
2012,TAMIL NADU,Boston,11428.0
2012,TAMIL NADU,Silicon Valley,9871.0
2012,TAMIL NADU,Princeton,5425.0
2012,TAMIL NADU,Austin,1859.0
2012,TAMIL NADU,UFlorida,12500.0
2012,TAMIL NADU,Seattle,2775.0
2012,TAMIL NADU,St. Louis,7000.0
2012,TAMIL NADU,Cleveland,13596.0
2012,TAMIL NADU,Stanford,8216.0
2012,TAMIL NADU,Munich,6600.0
2012,TAMIL NADU,Seattle,5829.0
2012,TAMIL NADU,Austin,925.0
2012,TAMIL NADU,Colorado,5200.0
2012,TAMIL NADU,Seattle,14969.0
2012,TAMIL NADU,UIUC,9000.0
2012,TAMIL NADU,Silicon Valley,13045.0
2012,TAMIL NADU,Houston,3760.0
2013,TAMIL NADU,Seattle,15933.0
2013,TAMIL NADU,Seattle,4352.0
2013,TAMIL NADU,Dallas,10124.0
2013,TAMIL NADU,Silicon Valley,15011.0
2013,TAMIL NADU,UIUC,11050.0
2013,TAMIL NADU,Irvine,11619.0
2013,TAMIL NADU,Boston,3106.0
2013,TAMIL NADU,Munich,4781.0
2013,TAMIL NADU,NYC/NJ,46635.0
2013,TAMIL NADU,Cleveland,6065.0
2013,TAMIL NADU,San Francisco,2604.0
2013,TAMIL NADU,Chennai,1294.0
2013,TAMIL NADU,UFlorida,6457.0
2013,TAMIL NADU,Bangalore,10128.0
2013,TAMIL NADU,St. Louis,7704.0
2013,TAMIL NADU,Chennai,1883.0
2013,TAMIL NADU,Stanford,10528.0
2013,TAMIL NADU,Princeton,5495.0
2013,TAMIL NADU,Colorado,13406.0
2013,TAMIL NADU,Colorado,8257.0
2013,TAMIL NADU,Chennai,15078.0
2013,TAMIL NADU,Silicon Valley,10987.0
2013,TAMIL NADU,Boston,3327.0
2013,TAMIL NADU,Austin,2000.0
2013,TAMIL NADU,Stanford,14204.0
2013,TAMIL NADU,Minnesota,1780.0
2013,TAMIL NADU,St. Louis,8725.0
2013,TAMIL NADU,Princeton,19824.0
2013,TAMIL NADU,Silicon Valley,43490.0
2013,TAMIL NADU,Chennai,521.0
2013,TAMIL NADU,Seattle,28677.0
2013,TAMIL NADU,Silicon Valley,17967.0
2013,TAMIL NADU,Stanford,4496.0
2013,TAMIL NADU,Silicon Valley,10264.0
2013,TAMIL NADU,Madison,6214.0
2013,TAMIL NADU,Seattle,11355.0
2013,TAMIL NADU,Chennai,25563.0
2013,TAMIL NADU,Chennai,4154.0
2013,TAMIL NADU,NYC/NJ,11633.0
2013,TAMIL NADU,Silicon Valley,29655.0
2013,TAMIL NADU,Stanford,11221.0
2013,TAMIL NADU,Seattle,21804.0
2013,TAMIL NADU,CentralNJ,6841.0
2013,TAMIL NADU,Dallas,4722.0
2013,TAMIL NADU,UFlorida,3162.0
2013,TAMIL NADU,Chennai,5119.0
2014,TAMIL NADU,Seattle,17451.0
2014,TAMIL NADU,Princeton,5540.0
2014,TAMIL NADU,Chennai,2639.0
2014,TAMIL NADU,Silicon Valley,15744.0
2014,TAMIL NADU,Princeton,20204.0
2014,TAMIL NADU,NYC/NJ,13337.0
2014,TAMIL NADU,Silicon Valley,39238.0
2014,TAMIL NADU,Stanford,23495.0
2014,TAMIL NADU,UFlorida,5364.0
2014,TAMIL NADU,Colorado,8357.0
2014,TAMIL NADU,Irvine,17280.0
2014,TAMIL NADU,Dallas,25038.0
2014,TAMIL NADU,St. Louis,5224.0
2014,TAMIL NADU,Seattle,22916.0
2014,TAMIL NADU,UIUC,4371.0
2014,TAMIL NADU,Stanford,8271.0
2014,TAMIL NADU,San Francisco,11755.0
2014,TAMIL NADU,NYC/NJ,24696.0
2014,TAMIL NADU,San Francisco,5272.0
2014,TAMIL NADU,Colorado,8735.0
2014,TAMIL NADU,Silicon Valley,13145.0
2014,TAMIL NADU,Cornell,6618.0
2014,TAMIL NADU,Stanford,20243.0
2014,TAMIL NADU,Boston,7996.0
2014,TAMIL NADU,Chennai,14210.0
2014,TAMIL NADU,Toledo,1184.0
2014,TAMIL NADU,Cleveland,2016.0
2014,TAMIL NADU,CentralNJ,16403.0
2014,TAMIL NADU,Stanford,12950.0
2014,TAMIL NADU,Silicon Valley,16039.0
2014,TAMIL NADU,Silicon Valley,10564.0
2014,TAMIL NADU,UFlorida,12569.0
2014,TAMIL NADU,Chennai,5200.0
2014,TAMIL NADU,Chennai,1722.0
2014,TAMIL NADU,St. Louis,719.0
2014,TAMIL NADU,UFlorida,13428.0
2014,TAMIL NADU,St. Louis,18306.0
2014,TAMIL NADU,Boston,4883.0
2014,TAMIL NADU,Seattle,24024.0
2014,TAMIL NADU,Seattle,17146.0
2014,TAMIL NADU,Seattle,25500.0
2014,TAMIL NADU,Seattle,7592.0
2014,TAMIL NADU,Dallas,5281.0
2014,TAMIL NADU,Minnesota,999.0
2014,TAMIL NADU,Chennai,10986.0
2015,TAMIL NADU,Chennai,41068.0
2015,TAMIL NADU,Seattle,16780.0
2015,TAMIL NADU,Princeton,5697.0
2015,TAMIL NADU,Seattle,21046.0
2015,TAMIL NADU,UFlorida,12588.0
2015,TAMIL NADU,Austin,4788.0
2015,TAMIL NADU,Seattle,24389.0
2015,TAMIL NADU,Seattle,16828.0
2015,TAMIL NADU,Austin,11817.0
2015,TAMIL NADU,Chennai,4711.0
2015,TAMIL NADU,Cornell,5043.0
2015,TAMIL NADU,St. Louis,17679.0
2015,TAMIL NADU,Colorado,16053.0
2015,TAMIL NADU,Minnesota,6996.0
2015,TAMIL NADU,Chennai,7895.0
2015,TAMIL NADU,Seattle,3034.0
2015,TAMIL NADU,St. Louis,6775.0
2015,TAMIL NADU,UFlorida,6116.0
2015,TAMIL NADU,Silicon Valley,9004.0
2015,TAMIL NADU,Stanford,19540.0
2015,TAMIL NADU,Cornell,4896.0
2015,TAMIL NADU,Stanford,12256.0
2015,TAMIL NADU,Stanford,6824.0
2015,TAMIL NADU,Chennai,4678.0
2015,TAMIL NADU,Boston,9108.0
2015,TAMIL NADU,Colorado,14860.0
2015,TAMIL NADU,San Francisco,11724.0
2015,TAMIL NADU,Toledo,11487.0
2015,TAMIL NADU,Silicon Valley,12181.0
2015,TAMIL NADU,Chennai,3143.0
2015,TAMIL NADU,NYC/NJ,25408.0
2015,TAMIL NADU,St. Louis,15278.0
2015,TAMIL NADU,Dallas,22511.0
2015,TAMIL NADU,San Francisco,6713.0
2015,TAMIL NADU,Chennai,4678.0
2015,TAMIL NADU,Danbury,10242.0
2015,TAMIL NADU,Chennai,9981.0
2015,TAMIL NADU,Bangalore,5133.0
2015,TAMIL NADU,Chennai,7797.0
2015,TAMIL NADU,Zurich,10974.0
2015,TAMIL NADU,Chennai,15361.0
2015,TAMIL NADU,NYC/NJ,13460.0
2015,TAMIL NADU,Silicon Valley,9471.0
2015,TAMIL NADU,Chennai,9357.0
2015,TAMIL NADU,Silicon Valley,27478.0
2015,TAMIL NADU,Stanford,32755.0
2015,TAMIL NADU,UFlorida,16230.0
2015,TAMIL NADU,Dallas,5683.0
2016,TAMIL NADU,UFlorida,22309.0
2016,TAMIL NADU,Princeton,25527.0
2016,TAMIL NADU,Colorado,16438.0
2016,TAMIL NADU,Seattle,21985.0
2016,TAMIL NADU,Boston,9083.0
2016,TAMIL NADU,Chennai,30373.0
2016,TAMIL NADU,Princeton,5752.0
2016,TAMIL NADU,Silicon Valley,9484.0
2016,TAMIL NADU,Minnesota,8263.0
2016,TAMIL NADU,Dallas,10940.0
2016,TAMIL NADU,Bangalore,13023.0
2016,TAMIL NADU,Chennai,9766.0
2016,TAMIL NADU,St. Louis,12063.0
2016,TAMIL NADU,Stanford,13690.0
2016,TAMIL NADU,Chennai,6066.0
2016,TAMIL NADU,Silicon Valley,17109.0
2016,TAMIL NADU,Boston,3186.0
2016,TAMIL NADU,UFlorida,15584.0
2016,TAMIL NADU,Stanford,24531.0
2016,TAMIL NADU,St. Louis,13519.0
2016,TAMIL NADU,Minnesota,3809.0
2016,TAMIL NADU,St. Louis,19165.0
2016,TAMIL NADU,Seattle,16874.0
2016,TAMIL NADU,Cornell,4400.0
2016,TAMIL NADU,Toledo,12914.0
2016,TAMIL NADU,Silicon Valley,6341.0
2016,TAMIL NADU,Seattle,29971.0
2016,TAMIL NADU,Danbury,10191.0
2016,TAMIL NADU,London,10642.0
2016,TAMIL NADU,Zurich,15242.0
2016,TAMIL NADU,Irvine,5077.0
2016,TAMIL NADU,Cornell,4025.0
2016,TAMIL NADU,San Francisco,22706.0
2016,TAMIL NADU,Silicon Valley,9577.0
2016,TAMIL NADU,Danbury,14644.0
2016,TAMIL NADU,Stanford,36378.0
2016,TAMIL NADU,NYC/NJ,13980.0
2016,TAMIL NADU,Seattle,38767.0
2016,TAMIL NADU,Stanford,9471.0
2016,TAMIL NADU,Seattle,34395.0
2016,TAMIL NADU,Chennai,22748.0
2016,TAMIL NADU,Danbury,7580.0
2016,TAMIL NADU,Chennai,4170.0
2016,TAMIL NADU,Berkeley,10604.0
2016,TAMIL NADU,Chennai,5308.0
2016,TAMIL NADU,Boston,9838.0
2016,TAMIL NADU,San Francisco,6752.0
2016,TAMIL NADU,UFlorida,10822.0
2016,TAMIL NADU,Bangalore,2098.0
2016,TAMIL NADU,Boston,4364.0
2016,TAMIL NADU,Dallas,3059.0
2016,TAMIL NADU,Austin,4542.0
2016,TAMIL NADU,NYC/NJ,37216.0
2016,TAMIL NADU,Purdue,2222.0
2016,TAMIL NADU,Purdue,3276.0
2016,TAMIL NADU,Seattle,13931.0
2016,TAMIL NADU,Chennai,6066.0
2017,TAMIL NADU,Pittsburgh,2339.0
2017,TAMIL NADU,Bangalore,29892.0
2017,TAMIL NADU,Seattle,82849.0
2017,TAMIL NADU,NYC/NJ,28230.0
2017,TAMIL NADU,Toledo,11280.0
2017,TAMIL NADU,UFlorida,17997.0
2017,TAMIL NADU,Danbury,9300.0
2017,TAMIL NADU,Bangalore,7587.0
2017,TAMIL NADU,UFlorida,11452.0
2017,TAMIL NADU,San Francisco,14388.0
2017,TAMIL NADU,UFlorida,6250.0
2017,TAMIL NADU,Dallas,8709.0
2017,TAMIL NADU,Frankfurt,2708.0
2017,TAMIL NADU,Chennai,31955.0
2017,TAMIL NADU,Boston,7958.0
2017,TAMIL NADU,Chennai,31670.0
2017,TAMIL NADU,Berkeley,11928.0
2017,TAMIL NADU,Cornell,2980.0
2017,TAMIL NADU,Silicon Valley,21835.0
2017,TAMIL NADU,Seattle,31291.0
2017,TAMIL NADU,NYC/NJ,14980.0
2017,TAMIL NADU,Colorado,10793.0
2017,TAMIL NADU,Zurich,17369.0
2017,TAMIL NADU,Stanford,24791.0
2017,TAMIL NADU,Austin,7508.0
2017,TAMIL NADU,Seattle,7953.0
2017,TAMIL NADU,Dallas,24289.0
2017,TAMIL NADU,Seattle,79544.0
2017,TAMIL NADU,Hartford,4727.0
2017,TAMIL NADU,Princeton,6663.0
2017,TAMIL NADU,Chennai,3587.0
2017,TAMIL NADU,Frankfurt,2741.0
2017,TAMIL NADU,Seattle,38998.0
2017,TAMIL NADU,Houston,4981.0
2017,TAMIL NADU,Chennai,21129.0
2017,TAMIL NADU,Irvine,10137.0
2017,TAMIL NADU,Minnesota,3959.0
2017,TAMIL NADU,St. Louis,16666.0
2017,TAMIL NADU,Boston,4746.0
2017,TAMIL NADU,Stanford,19798.0
2017,TAMIL NADU,UFlorida,14066.0
2017,TAMIL NADU,Chennai,8836.0
2017,TAMIL NADU,Stanford,15572.0
2017,TAMIL NADU,Boston,10920.0
2017,TAMIL NADU,St. Louis,23622.0
2017,TAMIL NADU,Minnesota,5075.0
2017,TAMIL NADU,Chennai,14742.0
2017,TAMIL NADU,Chennai,9628.0
2017,TAMIL NADU,Silicon Valley,13602.0
2017,TAMIL NADU,Silicon Valley,9748.0
2017,TAMIL NADU,Houston,5182.0
2017,TAMIL NADU,Colorado,16299.0
2018,TAMIL NADU,Silicon Valley,13020.0
2018,TAMIL NADU,Chennai,24487.0
2018,TAMIL NADU,Silicon Valley,13251.0
2018,TAMIL NADU,Minnesota,6129.0
2018,TAMIL NADU,St. Louis,25658.0
2018,TAMIL NADU,St. Louis,17871.0
2018,TAMIL NADU,Toledo,10173.0
2018,TAMIL NADU,Dallas,21892.0
2018,TAMIL NADU,Cornell,5969.0
2018,TAMIL NADU,Houston,15760.0
2018,TAMIL NADU,Princeton,7279.0
2018,TAMIL NADU,UFlorida,6223.0
2018,TAMIL NADU,Seattle,18258.0
2018,TAMIL NADU,Seattle,15422.0
2018,TAMIL NADU,Colorado,15973.0
2018,TAMIL NADU,Zurich,25670.0
2018,TAMIL NADU,Seattle,24368.0
2018,TAMIL NADU,Chennai,7429.0
2018,TAMIL NADU,Austin,4256.0
2018,TAMIL NADU,San Francisco,6683.0
2018,TAMIL NADU,Frankfurt,2261.0
2018,TAMIL NADU,UFlorida,8868.0
2018,TAMIL NADU,Chennai,8826.0
2018,TAMIL NADU,NYC/NJ,25713.0
2018,TAMIL NADU,Bangalore,3328.0
2018,TAMIL NADU,Chennai,19282.0
2018,TAMIL NADU,Colorado,10378.0
2018,TAMIL NADU,Cornell,2061.0
2018,TAMIL NADU,NYC/NJ,28923.0
2018,TAMIL NADU,Boston,1767.0
2018,TAMIL NADU,Chennai,34873.0
2018,TAMIL NADU,Arizona,7210.0
2018,TAMIL NADU,Danbury,5347.0
2018,TAMIL NADU,Hartford,2980.0
2018,TAMIL NADU,UFlorida,11994.0
2018,TAMIL NADU,Berkeley,28782.0
2018,TAMIL NADU,Chennai,56239.0
2018,TAMIL NADU,Boston,4191.0
2018,TAMIL NADU,Seattle,24052.0
2018,TAMIL NADU,Chennai,7572.0
2018,TAMIL NADU,Stanford,15350.0
2018,TAMIL NADU,Boston,15775.0
2018,TAMIL NADU,Chennai,8321.0
2018,TAMIL NADU,Bangalore,17182.0
2018,TAMIL NADU,Silicon Valley,4866.0
2018,TAMIL NADU,Chennai,10250.0
2019,TAMIL NADU,Seattle,22788.0
2019,TAMIL NADU,St. Louis,10634.0
2019,TAMIL NADU,Colorado,16599.0
2019,TAMIL NADU,Chennai,13064.0
2019,TAMIL NADU,Stanford,3808.0
2019,TAMIL NADU,Silicon Valley,4881.0
2019,TAMIL NADU,Irvine,1909.0
2019,TAMIL NADU,Seattle,27654.0
2019,TAMIL NADU,Boston,7738.0
2019,TAMIL NADU,NYC/NJ,7402.0
2019,TAMIL NADU,General Funds,7386.0
2019,TAMIL NADU,Silicon Valley,8406.0
2019,TAMIL NADU,Chennai,24460.0
2019,TAMIL NADU,UFlorida,4354.0
2019,TAMIL NADU,Chennai,6080.0
2019,TAMIL NADU,Bangalore,11337.0
2019,TAMIL NADU,NYC/NJ,25958.0
2019,TAMIL NADU,Chennai,6928.0
2019,TAMIL NADU,Seattle,13830.0
2019,TAMIL NADU,UFlorida,27623.0
2019,TAMIL NADU,Austin,2810.0
2019,TAMIL NADU,San Francisco,8844.0
2019,TAMIL NADU,Bangalore,18647.0
2019,TAMIL NADU,Chennai,22904.0
2019,TAMIL NADU,Toledo,10372.0
2019,TAMIL NADU,Berkeley,12601.0
2019,TAMIL NADU,Seattle,41201.0
2019,TAMIL NADU,UFlorida,4464.0
2019,TAMIL NADU,Boston,4229.0
2019,TAMIL NADU,Minnesota,12246.0
2019,TAMIL NADU,Seattle,25161.0
2019,TAMIL NADU,Chennai,22622.0
2019,TAMIL NADU,Arizona,7500.0
2019,TAMIL NADU,Delaware,1480.0
2019,TAMIL NADU,Chennai,1780.0
2019,TAMIL NADU,Houston,12213.0
2019,TAMIL NADU,Minnesota,5378.0
2019,TAMIL NADU,UFlorida,45781.0
2019,TAMIL NADU,St. Louis,30423.0
2019,TAMIL NADU,St. Louis,13826.0
2019,TAMIL NADU,Dallas,21373.0
2020,TAMIL NADU,Seattle,37202.0
2020,TAMIL NADU,Austin,5498.0
2020,TAMIL NADU,Chennai,20157.0
2020,TAMIL NADU,Austin,10152.0
2020,TAMIL NADU,Chennai,3129.0
2020,TAMIL NADU,Chennai,60549.0
2020,TAMIL NADU,Danbury,5480.0
2020,TAMIL NADU,Colorado,15135.0
2020,TAMIL NADU,Silicon Valley,20156.0
2020,TAMIL NADU,Dallas,13963.0
2020,TAMIL NADU,Minnesota,9166.0
2020,TAMIL NADU,Chennai,7253.0
2020,TAMIL NADU,Seattle,29861.0
2020,TAMIL NADU,Boston,10337.0
2020,TAMIL NADU,UFlorida,3455.0
2020,TAMIL NADU,Silicon Valley,27516.0
2020,TAMIL NADU,Boston,6067.0
2020,TAMIL NADU,London,7682.0
2020,TAMIL NADU,San Diego,5010.0
2020,TAMIL NADU,Chennai,3387.0
2020,TAMIL NADU,Delaware,4035.0
2020,TAMIL NADU,St. Louis,26843.0
2020,TAMIL NADU,Colorado,9584.0
2020,TAMIL NADU,Chennai,23286.0
2020,TAMIL NADU,St. Louis,35670.0
2020,TAMIL NADU,Chennai,2822.0
2020,TAMIL NADU,Seattle,16283.0
2020,TAMIL NADU,Seattle,9107.0
2020,TAMIL NADU,Princeton,3949.0
2020,TAMIL NADU,Bangalore,20845.0
2020,TAMIL NADU,Chennai,10028.0
2020,TAMIL NADU,UFlorida,4536.0
2020,TAMIL NADU,San Francisco,1217.0
2020,TAMIL NADU,Houston,11240.0
2020,TAMIL NADU,Irvine,3042.0
2020,TAMIL NADU,Boston,5099.0
2020,TAMIL NADU,Arizona,8083.0
2020,TAMIL NADU,Seattle,25538.0
2020,TAMIL NADU,UFlorida,20941.0
2020,TAMIL NADU,Toledo,11506.0
2020,TAMIL NADU,Chennai,13764.0
2021,TAMIL NADU,UFlorida,14082.0
2021,TAMIL NADU,Seattle,31327.0
2021,TAMIL NADU,Chennai,5585.0
2021,TAMIL NADU,Chennai,1308.0
2021,TAMIL NADU,Toledo,17734.0
2021,TAMIL NADU,Boston,4116.0
2021,TAMIL NADU,Chennai,56640.0
2021,TAMIL NADU,Seattle,24573.0
2021,TAMIL NADU,Boston,7465.0
2021,TAMIL NADU,Colorado,7526.0
2021,TAMIL NADU,Minnesota,7306.0
2021,TAMIL NADU,Boston,10258.0
2021,TAMIL NADU,Chennai,1915.0
2021,TAMIL NADU,UFlorida,13797.0
2021,TAMIL NADU,Austin,27350.0
2021,TAMIL NADU,UFlorida,26004.0
2021,TAMIL NADU,Dallas,13339.0
2021,TAMIL NADU,Chennai,24591.0
2021,TAMIL NADU,Chennai,22923.0
2021,TAMIL NADU,Boston,5581.0
2021,TAMIL NADU,Chennai,14915.0
2021,TAMIL NADU,Chennai,7224.0
2021,TAMIL NADU,Austin,9185.0
2021,TAMIL NADU,Bangalore,23497.0
2021,TAMIL NADU,Seattle,47333.0
2021,TAMIL NADU,Chennai,5036.0
2021,TAMIL NADU,Silicon Valley,24850.0
2021,TAMIL NADU,Seattle,19850.0
2021,TAMIL NADU,Minnesota,7066.0
2021,TAMIL NADU,Seattle,12699.0
2021,TAMIL NADU,Irvine,1011.0
2021,TAMIL NADU,St. Louis,33160.0
2021,TAMIL NADU,Chennai,26293.0
2021,TAMIL NADU,London,4052.0
2021,TAMIL NADU,Delaware,3546.0
2021,TAMIL NADU,St. Louis,32564.0
2022,TAMIL NADU,Austin,16977.0
2022,TAMIL NADU,Colorado,8112.0
2022,TAMIL NADU,St. Louis,26326.0
2022,TAMIL NADU,Bangalore,24043.0
2022,TAMIL NADU,Minnesota,7308.0
2022,TAMIL NADU,Chennai,25351.0
2022,TAMIL NADU,Seattle,7805.0
2022,TAMIL NADU,Boston,39703.0
2022,TAMIL NADU,Minnesota,4023.0
2022,TAMIL NADU,Chennai,8590.0
2022,TAMIL NADU,Chennai,15841.0
2022,TAMIL NADU,Boston,9168.0
2022,TAMIL NADU,Chennai,31830.0
2022,TAMIL NADU,Boston,3237.0
2022,TAMIL NADU,Silicon Valley,37181.0
2022,TAMIL NADU,UFlorida,8254.0
2022,TAMIL NADU,UFlorida,15917.0
2022,TAMIL NADU,Silicon Valley,6923.0
2022,TAMIL NADU,Chennai,927.0
2022,TAMIL NADU,Seattle,19223.0
2022,TAMIL NADU,Chennai,3163.0
2022,TAMIL NADU,Berkeley,12012.0
2022,TAMIL NADU,UFlorida,18117.0
2022,TAMIL NADU,Chennai,19166.0
2022,TAMIL NADU,Seattle,23850.0
2022,TAMIL NADU,Chennai,5348.0
2022,TAMIL NADU,Austin,5431.0
2022,TAMIL NADU,Bangalore,7843.0
2022,TAMIL NADU,St. Louis,15477.0
2022,TAMIL NADU,Seattle,36533.0
2022,TAMIL NADU,Chennai,26801.0
2022,TAMIL NADU,Boston,3885.0
2022,TAMIL NADU,Seattle,23526.0
2022,TAMIL NADU,Chennai,86873.0
2022,TAMIL NADU,Toledo,9997.0
2022,TAMIL NADU,London,24398.0
2022,TAMIL NADU,St. Louis,25474.0
2022,TAMIL NADU,Houston,12079.0
2023,TAMIL NADU,Chennai,14986.0
2023,TAMIL NADU,Seattle,24554.0
2023,TAMIL NADU,Boston,3088.0
2023,TAMIL NADU,Chennai,48647.0
2023,TAMIL NADU,Seattle,35210.0
2023,TAMIL NADU,St. Louis,19764.0
2023,TAMIL NADU,UFlorida,7595.0
2023,TAMIL NADU,Austin,12057.0
2023,TAMIL NADU,Chennai,28831.0
2023,TAMIL NADU,Austin,13003.0
2023,TAMIL NADU,Boston,49652.0
2023,TAMIL NADU,Chennai,52152.0
2023,TAMIL NADU,Silicon Valley,24585.0
2023,TAMIL NADU,Colorado,7914.0
2023,TAMIL NADU,Boston,7381.0
2023,TAMIL NADU,Seattle,23219.0
2023,TAMIL NADU,Chennai,3680.0
2023,TAMIL NADU,Chennai,6931.0
2023,TAMIL NADU,Chennai,3728.0
2023,TAMIL NADU,Colorado,11309.0
2023,TAMIL NADU,Chennai,29505.0
2023,TAMIL NADU,Boston,3691.0
2023,TAMIL NADU,Austin,10729.0
2023,TAMIL NADU,Chennai,134174.0
2023,TAMIL NADU,Austin,5140.0
2023,TAMIL NADU,Seattle,18144.0
2023,TAMIL NADU,Bangalore,22906.0
2023,TAMIL NADU,Irvine,1945.0
2023,TAMIL NADU,St. Louis,17092.0
2023,TAMIL NADU,Dallas,19047.0
2023,TAMIL NADU,Minnesota,3199.0
2023,TAMIL NADU,Chennai,14434.0
2023,TAMIL NADU,Minnesota,6150.0
2023,TAMIL NADU,UFlorida,5593.0
2023,TAMIL NADU,St. Louis,12096.0
2024,TAMIL NADU,Chennai,22448.0
2024,TAMIL NADU,Colorado,2409.0
2024,TAMIL NADU,Minnesota,5206.0
2024,TAMIL NADU,Austin,6412.0
2024,TAMIL NADU,Chennai,10576.0
2024,TAMIL NADU,Seattle,35906.0
2024,TAMIL NADU,Houston,12288.0
2024,TAMIL NADU,Seattle,23290.0
2024,TAMIL NADU,Chennai,46542.0
2024,TAMIL NADU,Boston,3182.0
2024,TAMIL NADU,Seattle,17817.0
2024,TAMIL NADU,Austin,10283.0
2024,TAMIL NADU,St. Louis,29036.0
2024,TAMIL NADU,UFlorida,9880.0
