state,year,chapter,chapter_amount,state_total_amount,percentage,Population,% of Total,state_total_amount_per_capita
Bimaru,2022,Seattle,12370412.0,157206.0,56.29810567026704,513706663,42.44,3704.1941564561735
Bimaru,2022,Silicon Valley,12370412.0,157206.0,31.988600943984324,513706663,42.44,3704.1941564561735
Bimaru,2022,UIUC,12370412.0,157206.0,5.3980127984936965,513706663,42.44,3704.1941564561735
Bimaru,2023,Austin,12370412.0,210704.0,5.801028931581745,513706663,42.44,4964.750235626768
Bimaru,2023,Seattle,12370412.0,210704.0,40.576353557597386,513706663,42.44,4964.750235626768
Bimaru,2023,Silicon Valley,12370412.0,210704.0,43.264010175411954,513706663,42.44,4964.750235626768
Bimaru,2023,UIUC,12370412.0,210704.0,10.358607335408914,513706663,42.44,4964.750235626768
Bimaru,2024,Austin,12370412.0,226125.0,13.586290768380321,513706663,42.44,5328.11027332705
Bimaru,2024,Danbury,12370412.0,226125.0,4.398009950248756,513706663,42.44,5328.11027332705
Bimaru,2024,Seattle,12370412.0,226125.0,37.57037037037037,513706663,42.44,5328.11027332705
Bimaru,2024,Silicon Valley,12370412.0,226125.0,33.81404090657822,513706663,42.44,5328.11027332705
Bimaru,2024,UIUC,12370412.0,226125.0,10.631288004422332,513706663,42.44,5328.11027332705
Bimaru,2025,Austin,12370412.0,37384.0,32.76000427990584,513706663,42.44,880.8671065032988
Bimaru,2025,Silicon Valley,12370412.0,37384.0,67.23999572009416,513706663,42.44,880.8671065032988
SIKKIM,2002,Colorado,1130.0,1130.0,100.0,610577,0.05,22600.0
SIKKIM,2003,Colorado,198.0,198.0,100.0,610577,0.05,3960.0
TAMIL NADU,1991,Berkeley,1000.0,1000.0,100.0,72147030,5.96,167.78523489932886
TAMIL NADU,1992,Berkeley,2000.0,2000.0,100.0,72147030,5.96,335.5704697986577
TAMIL NADU,1993,Berkeley,1000.0,4000.0,25.0,72147030,5.96,671.1409395973154
TAMIL NADU,1993,Los Angeles,3000.0,4000.0,75.0,72147030,5.96,671.1409395973154
TAMIL NADU,1994,Los Angeles,3000.0,6880.0,43.604651162790695,72147030,5.96,1154.3624161073826
TAMIL NADU,1994,Stanford,3880.0,6880.0,56.395348837209305,72147030,5.96,1154.3624161073826
TAMIL NADU,1995,Arizona,1000.0,6652.0,15.033072760072159,72147030,5.96,1116.1073825503356
TAMIL NADU,1995,Colorado,700.0,6652.0,10.52315093205051,72147030,5.96,1116.1073825503356
TAMIL NADU,1995,Cornell,1052.0,6652.0,15.81479254359591,72147030,5.96,1116.1073825503356
TAMIL NADU,1995,Los Angeles,1500.0,6652.0,22.549609140108238,72147030,5.96,1116.1073825503356
TAMIL NADU,1995,Madison,350.0,6652.0,5.261575466025255,72147030,5.96,1116.1073825503356
TAMIL NADU,1995,Stanford,2050.0,6652.0,30.817799158147924,72147030,5.96,1116.1073825503356
TAMIL NADU,1996,Boston,3520.0,12565.0,28.014325507361722,72147030,5.96,2108.221476510067
TAMIL NADU,1996,Cornell,545.0,12565.0,4.337445284520493,72147030,5.96,2108.221476510067
TAMIL NADU,1996,Los Angeles,1500.0,12565.0,11.937922801432551,72147030,5.96,2108.221476510067
TAMIL NADU,1996,Seattle,2000.0,12565.0,15.917230401910068,72147030,5.96,2108.221476510067
TAMIL NADU,1996,Stanford,5000.0,12565.0,39.793076004775166,72147030,5.96,2108.221476510067
TAMIL NADU,1997,Berkeley,3200.0,30370.0,10.536713862364175,72147030,5.96,5095.637583892618
TAMIL NADU,1997,Boston,7725.0,30370.0,25.436285808363518,72147030,5.96,5095.637583892618
TAMIL NADU,1997,Colorado,1780.0,30370.0,5.861047085940072,72147030,5.96,5095.637583892618
TAMIL NADU,1997,Cornell,615.0,30370.0,2.025024695423115,72147030,5.96,5095.637583892618
TAMIL NADU,1997,Corvallis,300.0,30370.0,0.9878169245966415,72147030,5.96,5095.637583892618
TAMIL NADU,1997,Los Angeles,3000.0,30370.0,9.878169245966415,72147030,5.96,5095.637583892618
TAMIL NADU,1997,Seattle,7250.0,30370.0,23.872242344418833,72147030,5.96,5095.637583892618
TAMIL NADU,1997,St. Louis,1500.0,30370.0,4.9390846229832075,72147030,5.96,5095.637583892618
TAMIL NADU,1997,Stanford,5000.0,30370.0,16.463615409944023,72147030,5.96,5095.637583892618
TAMIL NADU,1998,Arizona,500.0,35590.0,1.4048890137679122,72147030,5.96,5971.476510067114
TAMIL NADU,1998,Berkeley,4010.0,35590.0,11.267209890418657,72147030,5.96,5971.476510067114
TAMIL NADU,1998,Boston,4300.0,35590.0,12.082045518404046,72147030,5.96,5971.476510067114
TAMIL NADU,1998,Chicago,251.0,35590.0,0.705254284911492,72147030,5.96,5971.476510067114
TAMIL NADU,1998,Cornell,1250.0,35590.0,3.512222534419781,72147030,5.96,5971.476510067114
TAMIL NADU,1998,Corvallis,300.0,35590.0,0.8429334082607475,72147030,5.96,5971.476510067114
TAMIL NADU,1998,Los Angeles,7100.0,35590.0,19.949423995504358,72147030,5.96,5971.476510067114
TAMIL NADU,1998,Seattle,12129.0,35590.0,34.079797695982016,72147030,5.96,5971.476510067114
TAMIL NADU,1998,Silicon Valley,5000.0,35590.0,14.048890137679123,72147030,5.96,5971.476510067114
TAMIL NADU,1998,St. Louis,750.0,35590.0,2.1073335206518684,72147030,5.96,5971.476510067114
TAMIL NADU,1999,Arizona,1100.0,100623.0,1.0931894298520217,72147030,5.96,16883.053691275167
TAMIL NADU,1999,Berkeley,5950.0,100623.0,5.913161006926846,72147030,5.96,16883.053691275167
TAMIL NADU,1999,Boston,12005.0,100623.0,11.93067191397593,72147030,5.96,16883.053691275167
TAMIL NADU,1999,Chicago,2500.0,100623.0,2.484521431481868,72147030,5.96,16883.053691275167
TAMIL NADU,1999,Cornell,1500.0,100623.0,1.4907128588891208,72147030,5.96,16883.053691275167
TAMIL NADU,1999,Irvine,600.0,100623.0,0.5962851435556483,72147030,5.96,16883.053691275167
TAMIL NADU,1999,Los Angeles,2300.0,100623.0,2.2857597169633186,72147030,5.96,16883.053691275167
TAMIL NADU,1999,Princeton,600.0,100623.0,0.5962851435556483,72147030,5.96,16883.053691275167
TAMIL NADU,1999,Seattle,36038.0,100623.0,35.814873339097424,72147030,5.96,16883.053691275167
TAMIL NADU,1999,Silicon Valley,17560.0,100623.0,17.45127853472864,72147030,5.96,16883.053691275167
TAMIL NADU,1999,UIUC,470.0,100623.0,0.46709002911859115,72147030,5.96,16883.053691275167
TAMIL NADU,1999,Work an Hour,20000.0,100623.0,19.876171451854944,72147030,5.96,16883.053691275167
TAMIL NADU,2000,Arizona,400.0,142736.0,0.28023764152000896,72147030,5.96,23948.993288590606
TAMIL NADU,2000,Berkeley,8350.0,142736.0,5.849960766730187,72147030,5.96,23948.993288590606
TAMIL NADU,2000,Boston,9780.0,142736.0,6.8518103351642194,72147030,5.96,23948.993288590606
TAMIL NADU,2000,DC,460.0,142736.0,0.32227328774801034,72147030,5.96,23948.993288590606
TAMIL NADU,2000,Detroit,1000.0,142736.0,0.7005941038000224,72147030,5.96,23948.993288590606
TAMIL NADU,2000,General Funds,2050.0,142736.0,1.436217912790046,72147030,5.96,23948.993288590606
TAMIL NADU,2000,Indiana,1600.0,142736.0,1.1209505660800358,72147030,5.96,23948.993288590606
TAMIL NADU,2000,Portland,500.0,142736.0,0.3502970519000112,72147030,5.96,23948.993288590606
TAMIL NADU,2000,Princeton,2000.0,142736.0,1.4011882076000448,72147030,5.96,23948.993288590606
TAMIL NADU,2000,Seattle,48971.0,142736.0,34.3087938571909,72147030,5.96,23948.993288590606
TAMIL NADU,2000,Silicon Valley,23500.0,142736.0,16.463961439300526,72147030,5.96,23948.993288590606
TAMIL NADU,2000,Work an Hour,44125.0,142736.0,30.913714830175987,72147030,5.96,23948.993288590606
TAMIL NADU,2001,Arizona,1500.0,160618.0,0.9338928389097112,72147030,5.96,26949.328859060402
TAMIL NADU,2001,Berkeley,9740.0,160618.0,6.064077500653725,72147030,5.96,26949.328859060402
TAMIL NADU,2001,Boston,10328.0,160618.0,6.430163493506331,72147030,5.96,26949.328859060402
TAMIL NADU,2001,CentralNJ,2500.0,160618.0,1.5564880648495187,72147030,5.96,26949.328859060402
TAMIL NADU,2001,Cleveland,1000.0,160618.0,0.6225952259398075,72147030,5.96,26949.328859060402
TAMIL NADU,2001,Colorado,1000.0,160618.0,0.6225952259398075,72147030,5.96,26949.328859060402
TAMIL NADU,2001,Cornell,3500.0,160618.0,2.1790832907893263,72147030,5.96,26949.328859060402
TAMIL NADU,2001,DC,2900.0,160618.0,1.8055261552254418,72147030,5.96,26949.328859060402
TAMIL NADU,2001,General Funds,4500.0,160618.0,2.8016785167291336,72147030,5.96,26949.328859060402
TAMIL NADU,2001,NYC/NJ,1500.0,160618.0,0.9338928389097112,72147030,5.96,26949.328859060402
TAMIL NADU,2001,Seattle,31885.0,160618.0,19.85144877909076,72147030,5.96,26949.328859060402
TAMIL NADU,2001,Silicon Valley,51722.0,160618.0,32.20187027605873,72147030,5.96,26949.328859060402
TAMIL NADU,2001,Stanford,15000.0,160618.0,9.338928389097113,72147030,5.96,26949.328859060402
TAMIL NADU,2001,Syracuse,650.0,160618.0,0.4046868968608749,72147030,5.96,26949.328859060402
TAMIL NADU,2001,UIUC,7630.0,160618.0,4.750401573920731,72147030,5.96,26949.328859060402
TAMIL NADU,2001,Work an Hour,15263.0,160618.0,9.502670933519282,72147030,5.96,26949.328859060402
TAMIL NADU,2002,Arizona,1500.0,151404.0,0.9907267971784101,72147030,5.96,25403.355704697988
TAMIL NADU,2002,Berkeley,8300.0,151404.0,5.482021611053869,72147030,5.96,25403.355704697988
TAMIL NADU,2002,Boston,6737.0,151404.0,4.449684288393966,72147030,5.96,25403.355704697988
TAMIL NADU,2002,Colorado,2177.0,151404.0,1.4378748249715991,72147030,5.96,25403.355704697988
TAMIL NADU,2002,Cornell,1360.0,151404.0,0.8982589627750918,72147030,5.96,25403.355704697988
TAMIL NADU,2002,DC,2900.0,151404.0,1.9154051412115927,72147030,5.96,25403.355704697988
TAMIL NADU,2002,Houston,3000.0,151404.0,1.9814535943568201,72147030,5.96,25403.355704697988
TAMIL NADU,2002,Irvine,500.0,151404.0,0.3302422657261367,72147030,5.96,25403.355704697988
TAMIL NADU,2002,Los Angeles,1785.0,151404.0,1.178964888642308,72147030,5.96,25403.355704697988
TAMIL NADU,2002,NYC/NJ,14100.0,151404.0,9.312831893477055,72147030,5.96,25403.355704697988
TAMIL NADU,2002,Seattle,45715.0,151404.0,30.19405035534068,72147030,5.96,25403.355704697988
TAMIL NADU,2002,Silicon Valley,43344.0,151404.0,28.62804153126734,72147030,5.96,25403.355704697988
TAMIL NADU,2002,St. Louis,2000.0,151404.0,1.3209690629045467,72147030,5.96,25403.355704697988
TAMIL NADU,2002,Stanford,7000.0,151404.0,4.623391720165914,72147030,5.96,25403.355704697988
TAMIL NADU,2002,Syracuse,2150.0,151404.0,1.4200417426223877,72147030,5.96,25403.355704697988
TAMIL NADU,2002,Work an Hour,8836.0,151404.0,5.836041319912288,72147030,5.96,25403.355704697988
TAMIL NADU,2003,Arizona,2500.0,221546.0,1.128433824126818,72147030,5.96,37172.147651006715
TAMIL NADU,2003,Athens,5800.0,221546.0,2.6179664719742175,72147030,5.96,37172.147651006715
TAMIL NADU,2003,Atlanta,2020.0,221546.0,0.9117745298944688,72147030,5.96,37172.147651006715
TAMIL NADU,2003,Berkeley,7305.0,221546.0,3.297283634098562,72147030,5.96,37172.147651006715
TAMIL NADU,2003,Boston,7365.0,221546.0,3.324366045877605,72147030,5.96,37172.147651006715
TAMIL NADU,2003,CentralNJ,2000.0,221546.0,0.9027470593014543,72147030,5.96,37172.147651006715
TAMIL NADU,2003,Colorado,5837.0,221546.0,2.6346672925712946,72147030,5.96,37172.147651006715
TAMIL NADU,2003,Cornell,1900.0,221546.0,0.8576097063363816,72147030,5.96,37172.147651006715
TAMIL NADU,2003,DC,5900.0,221546.0,2.66310382493929,72147030,5.96,37172.147651006715
TAMIL NADU,2003,Detroit,5690.0,221546.0,2.5683153837126373,72147030,5.96,37172.147651006715
TAMIL NADU,2003,Houston,6300.0,221546.0,2.843653236799581,72147030,5.96,37172.147651006715
TAMIL NADU,2003,NYC/NJ,37960.0,221546.0,17.134139185541603,72147030,5.96,37172.147651006715
TAMIL NADU,2003,Portland,1850.0,221546.0,0.8350410298538452,72147030,5.96,37172.147651006715
TAMIL NADU,2003,Seattle,53931.0,221546.0,24.34302582759337,72147030,5.96,37172.147651006715
TAMIL NADU,2003,Silicon Valley,41493.0,221546.0,18.728841865797623,72147030,5.96,37172.147651006715
TAMIL NADU,2003,St. Louis,14030.0,221546.0,6.3327706209997014,72147030,5.96,37172.147651006715
TAMIL NADU,2003,Stanford,15755.0,221546.0,7.111389959647206,72147030,5.96,37172.147651006715
TAMIL NADU,2003,Syracuse,2200.0,221546.0,0.9930217652315998,72147030,5.96,37172.147651006715
TAMIL NADU,2003,Toledo,1710.0,221546.0,0.7718487357027434,72147030,5.96,37172.147651006715
TAMIL NADU,2004,Arizona,10767.0,265963.0,4.0483074713399985,72147030,5.96,44624.6644295302
TAMIL NADU,2004,Athens,5800.0,265963.0,2.180754465846753,72147030,5.96,44624.6644295302
TAMIL NADU,2004,Atlanta,3000.0,265963.0,1.1279764478517689,72147030,5.96,44624.6644295302
TAMIL NADU,2004,Boston,2880.0,265963.0,1.082857389937698,72147030,5.96,44624.6644295302
TAMIL NADU,2004,Colorado,75611.0,265963.0,28.429142399506695,72147030,5.96,44624.6644295302
TAMIL NADU,2004,DC,4500.0,265963.0,1.6919646717776533,72147030,5.96,44624.6644295302
TAMIL NADU,2004,Houston,3600.0,265963.0,1.3535717374221226,72147030,5.96,44624.6644295302
TAMIL NADU,2004,Mid-Hudson Valley,11650.0,265963.0,4.380308539157703,72147030,5.96,44624.6644295302
TAMIL NADU,2004,NYC/NJ,42100.0,265963.0,15.829269484853157,72147030,5.96,44624.6644295302
TAMIL NADU,2004,Portland,1600.0,265963.0,0.6015874388542768,72147030,5.96,44624.6644295302
TAMIL NADU,2004,Princeton,4100.0,265963.0,1.541567812064084,72147030,5.96,44624.6644295302
TAMIL NADU,2004,Santa Barbara,2000.0,265963.0,0.7519842985678459,72147030,5.96,44624.6644295302
TAMIL NADU,2004,Seattle,26748.0,265963.0,10.057038009046371,72147030,5.96,44624.6644295302
TAMIL NADU,2004,Silicon Valley,57807.0,265963.0,21.734978173655733,72147030,5.96,44624.6644295302
TAMIL NADU,2004,St. Louis,3500.0,265963.0,1.3159725224937304,72147030,5.96,44624.6644295302
TAMIL NADU,2004,Toledo,300.0,265963.0,0.11279764478517688,72147030,5.96,44624.6644295302
TAMIL NADU,2004,Work an Hour,10000.0,265963.0,3.7599214928392293,72147030,5.96,44624.6644295302
TAMIL NADU,2005,Arizona,16600.0,520722.0,3.187881441536943,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Atlanta,2400.0,520722.0,0.4608985216679917,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Austin,27059.0,520722.0,5.196438790755912,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Berkeley,2400.0,520722.0,0.4608985216679917,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Boston,1683.0,520722.0,0.3232050883196792,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Canada,3500.0,520722.0,0.6721436774324879,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Chennai,1212.0,520722.0,0.23275375344233581,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Chicago,5209.0,520722.0,1.0003418330702372,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Cleveland,27594.0,520722.0,5.299180752877735,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Colorado,7767.0,520722.0,1.4915828407480383,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Cornell,6000.0,520722.0,1.1522463041699793,72147030,5.96,87369.46308724832
TAMIL NADU,2005,DC,4625.0,520722.0,0.888189859464359,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Dallas,2326.0,520722.0,0.446687483916562,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Houston,5302.0,520722.0,1.018201650784872,72147030,5.96,87369.46308724832
TAMIL NADU,2005,NYC/NJ,14300.0,520722.0,2.746187024938451,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Philadelphia,0.0,520722.0,0.0,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Portland,11651.0,520722.0,2.2374702816474046,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Princeton,4300.0,520722.0,0.8257765179884852,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Redlands,2225.0,520722.0,0.4272913377963673,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Santa Barbara,1500.0,520722.0,0.2880615760424948,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Seattle,283079.0,520722.0,54.36278858968894,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Silicon Valley,44624.0,520722.0,8.569639846213526,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Stanford,10511.0,520722.0,2.0185434838551086,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Syracuse,2500.0,520722.0,0.4801026267374914,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Toledo,6942.0,520722.0,1.333148973924666,72147030,5.96,87369.46308724832
TAMIL NADU,2005,UFlorida,0.0,520722.0,0.0,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Work an Hour,10000.0,520722.0,1.9204105069499655,72147030,5.96,87369.46308724832
TAMIL NADU,2005,Yale,15413.0,520722.0,2.959928714361982,72147030,5.96,87369.46308724832
TAMIL NADU,2006,Arizona,16580.0,266857.0,6.213065424553226,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Atlanta,4160.0,266857.0,1.5588873441581073,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Austin,28203.0,266857.0,10.56858167482959,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Boston,15012.0,266857.0,5.625484810216708,72147030,5.96,44774.6644295302
TAMIL NADU,2006,CentralNJ,8000.0,266857.0,2.997860277227129,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Chennai,23947.0,266857.0,8.973720007344758,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Cleveland,10000.0,266857.0,3.7473253465339114,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Cornell,2000.0,266857.0,0.7494650693067823,72147030,5.96,44774.6644295302
TAMIL NADU,2006,DC,5500.0,266857.0,2.0610289405936513,72147030,5.96,44774.6644295302
TAMIL NADU,2006,General Funds,13836.0,266857.0,5.18479934946432,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Houston,2000.0,266857.0,0.7494650693067823,72147030,5.96,44774.6644295302
TAMIL NADU,2006,NYC/NJ,19140.0,266857.0,7.172380713265906,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Portland,2977.0,266857.0,1.1155787556631456,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Princeton,4200.0,266857.0,1.5738766455442428,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Seattle,18830.0,266857.0,7.056213627523356,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Silicon Valley,57996.0,266857.0,21.732988079758073,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Stanford,3500.0,266857.0,1.311563871286869,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Toledo,7000.0,266857.0,2.623127742573738,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Work an Hour,4500.0,266857.0,1.68629640594026,72147030,5.96,44774.6644295302
TAMIL NADU,2006,Yale,19476.0,266857.0,7.298290844909445,72147030,5.96,44774.6644295302
TAMIL NADU,2007,Arizona,5006.0,519673.0,0.9632980739811382,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Atlanta,1200.0,519673.0,0.23091444042696083,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Austin,65618.0,519673.0,12.62678645994693,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Boston,14475.0,519673.0,2.7854054376502146,72147030,5.96,87193.45637583893
TAMIL NADU,2007,CentralNJ,10500.0,519673.0,2.020501353735907,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Chennai,47517.0,519673.0,9.14363455480658,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Cincinnati,1200.0,519673.0,0.23091444042696083,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Cleveland,5344.0,519673.0,1.0283389747013987,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Colorado,7500.0,519673.0,1.443215252668505,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Cornell,5800.0,519673.0,1.116086462063644,72147030,5.96,87193.45637583893
TAMIL NADU,2007,DC,5000.0,519673.0,0.9621435017790033,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Dallas,10000.0,519673.0,1.9242870035580066,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Houston,5000.0,519673.0,0.9621435017790033,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Madison,2100.0,519673.0,0.4041002707471814,72147030,5.96,87193.45637583893
TAMIL NADU,2007,NYC/NJ,40642.0,519673.0,7.820687239860451,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Portland,1000.0,519673.0,0.19242870035580067,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Princeton,4400.0,519673.0,0.846686281565523,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Salt Lake City,2500.0,519673.0,0.48107175088950166,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Seattle,103613.0,519673.0,19.938114929965575,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Silicon Valley,150852.0,519673.0,29.028254306073244,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Stanford,9256.0,519673.0,1.7811200504932911,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Toledo,2200.0,519673.0,0.4233431407827615,72147030,5.96,87193.45637583893
TAMIL NADU,2007,UFlorida,5000.0,519673.0,0.9621435017790033,72147030,5.96,87193.45637583893
TAMIL NADU,2007,UIUC,7680.0,519673.0,1.4778524187325492,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Work an Hour,5500.0,519673.0,1.0583578519569037,72147030,5.96,87193.45637583893
TAMIL NADU,2007,Yale,770.0,519673.0,0.14817009927396652,72147030,5.96,87193.45637583893
TAMIL NADU,2008,Arizona,19300.0,634345.0,3.042508414191016,72147030,5.96,106433.72483221476
