pid,year,chapter,currency,yearly_total
794,2009,Work an Hour,USD,11880.0
794,2010,Knoxville,USD,3650.0
794,2010,UIUC,USD,4600.0
794,2011,UIUC,USD,12600.0
794,2012,UIUC,USD,15980.0
794,2013,UIUC,USD,19006.0
794,2014,UIUC,USD,7866.0
794,2015,UIUC,USD,29237.0
794,2016,UIUC,USD,19700.0
794,2017,UIUC,USD,22926.0
794,2018,UIUC,USD,22461.0
794,2019,UIUC,USD,15118.0
794,2020,UIUC,USD,12087.0
794,2021,UIUC,USD,8882.0
794,2022,UIUC,USD,8851.0
794,2023,UIUC,USD,10536.0
794,2024,UIUC,USD,14565.0
796,2008,Lalpur,INR,10000.0
798,2007,Cleveland,USD,1000.0
799,2008,Seattle,USD,75000.0
800,2007,UFlorida,USD,4500.0
801,2007,Seattle,USD,11930.0
801,2008,Seattle,USD,3623.0
801,2008,Seattle,INR,180001.0
801,2009,Seattle,USD,7895.0
801,2010,Seattle,USD,4150.0
801,2011,Seattle,USD,9615.0
801,2012,Seattle,USD,3932.0
801,2014,Seattle,USD,7592.0
803,2007,Austin,USD,2026.0
803,2008,Atlanta,USD,1500.0
803,2008,Madison,USD,1000.0
803,2008,Austin,USD,11329.0
803,2008,Dallas,USD,1000.0
803,2008,Berkeley,USD,1000.0
805,2007,NYC/NJ,USD,14000.0
805,2008,NYC/NJ,USD,36135.0
805,2009,NYC/NJ,USD,13550.0
805,2010,NYC/NJ,USD,6500.0
805,2011,NYC/NJ,USD,6825.0
805,2012,NYC/NJ,USD,12300.0
805,2013,NYC/NJ,USD,11633.0
805,2014,NYC/NJ,USD,13337.0
805,2015,NYC/NJ,USD,13460.0
805,2016,NYC/NJ,USD,13980.0
805,2017,NYC/NJ,USD,14980.0
805,2018,NYC/NJ,USD,28923.0
805,2019,General Funds,USD,7386.0
805,2019,NYC/NJ,USD,7402.0
805,2020,Silicon Valley,USD,27516.0
805,2021,Silicon Valley,USD,24850.0
805,2022,Silicon Valley,USD,37181.0
805,2023,Silicon Valley,USD,24585.0
805,2025,Silicon Valley,USD,20571.0
807,2007,Austin,USD,10000.0
807,2007,Madison,USD,2100.0
807,2008,Madison,USD,7800.0
807,2008,Austin,USD,16300.0
807,2010,Austin,USD,7590.0
807,2011,Austin,USD,2140.0
808,2007,Princeton,USD,600.0
809,2007,Boston,USD,3325.0
809,2008,Boston,USD,3600.0
809,2009,Boston,USD,4929.0
809,2010,Boston,USD,6310.0
809,2011,Boston,USD,17249.0
809,2012,Boston,USD,11428.0
809,2013,Boston,USD,3327.0
809,2014,Boston,USD,7996.0
809,2015,Boston,USD,9108.0
809,2016,Boston,USD,9083.0
809,2017,Boston,USD,10920.0
809,2018,Boston,USD,15775.0
809,2019,Boston,USD,7738.0
809,2020,Boston,USD,10337.0
809,2021,Boston,USD,7465.0
809,2022,Boston,USD,9168.0
809,2023,Boston,USD,7381.0
809,2024,Boston,USD,14738.0
810,2007,UIUC,USD,4650.0
810,2007,Atlanta,USD,5550.0
810,2008,UIUC,USD,4289.0
810,2009,Ann-Arbor,USD,4000.0
810,2009,UIUC,USD,3500.0
810,2009,Atlanta,USD,2000.0
811,2007,Mid-Hudson Valley,USD,4660.0
811,2008,Mid-Hudson Valley,USD,6400.0
811,2011,Mid-Hudson Valley,USD,20400.0
812,2007,Boston,USD,2000.0
812,2008,Boston,USD,5850.0
812,2010,Boston,USD,2310.0
812,2011,Boston,USD,6000.0
812,2012,Boston,USD,4000.0
812,2013,Boston,USD,4577.0
812,2014,Boston,USD,5172.0
812,2015,Boston,USD,9362.0
812,2017,Boston,USD,5935.0
812,2018,Boston,USD,5987.0
814,2007,Chicago,USD,4090.0
814,2008,Chicago,USD,1690.0
814,2009,Chicago,USD,2934.0
814,2010,Chicago,USD,3300.0
815,2006,Yale,USD,2500.0
815,2010,Yale,USD,0.0
817,2007,Silicon Valley,USD,15760.0
817,2008,UIUC,USD,12000.0
817,2008,Silicon Valley,USD,7400.0
817,2009,UIUC,USD,18834.0
817,2010,UIUC,USD,14834.0
817,2011,Silicon Valley,USD,41849.0
817,2011,UIUC,USD,10000.0
819,2007,Seattle,USD,10435.0
819,2008,Seattle,USD,8605.0
820,2007,Sheffield,USD,1000.0
821,2006,Flint,USD,4000.0
821,2008,Dallas,USD,5000.0
821,2009,Dallas,USD,3750.0
824,2007,Purdue,INR,67840.0
825,2008,Stanford,USD,1.0
825,2010,Stanford,USD,0.0
826,2006,General Funds,USD,1920.0
826,2007,Chennai,USD,291.0
826,2008,Chennai,USD,155.0
827,2007,Silicon Valley,USD,3950.0
827,2008,Silicon Valley,USD,7625.0
827,2009,Silicon Valley,USD,3759.0
827,2009,Minnesota,USD,1115.0
827,2011,Minnesota,USD,1875.0
827,2012,Minnesota,USD,5494.0
827,2013,Minnesota,USD,5035.0
827,2014,Minnesota,USD,2398.0
827,2015,Minnesota,USD,2353.0
827,2016,Minnesota,USD,4866.0
827,2017,Minnesota,USD,2027.0
827,2018,Minnesota,USD,2234.0
827,2019,Minnesota,USD,6878.0
827,2020,Minnesota,USD,4642.0
827,2021,Minnesota,USD,2532.0
827,2022,Minnesota,USD,2402.0
827,2023,Minnesota,USD,3346.0
827,2024,Minnesota,USD,4941.0
829,2008,Atlanta,USD,2125.0
830,2007,Cleveland,USD,3282.0
830,2008,NYC/NJ,USD,2688.0
830,2008,Cleveland,USD,3313.0
830,2009,Cleveland,USD,4562.0
830,2010,Cleveland,USD,5260.0
830,2012,Cleveland,USD,5345.0
830,2013,Cleveland,USD,10568.0
831,2007,Chennai,USD,1000.0
832,2007,Atlanta,USD,14000.0
832,2008,Atlanta,USD,16373.0
832,2009,Atlanta,USD,2160.0
832,2010,Atlanta,USD,3090.0
834,2006,Zurich,INR,137000.0
834,2007,Zurich,INR,297500.0
834,2008,Zurich,INR,385291.0
834,2014,Zurich,USD,11424.0
834,2014,Zurich,CHF,5286.0
834,2015,Zurich,USD,15239.0
834,2015,Zurich,CHF,9399.0
834,2016,Zurich,CHF,20862.0
834,2017,Zurich,CHF,12427.0
834,2017,Zurich,USD,16088.0
834,2018,Zurich,USD,10236.0
834,2019,Zurich,CHF,28536.0
834,2020,Zurich,CHF,22205.0
834,2021,Zurich,USD,9065.0
834,2022,Zurich,CHF,21337.0
834,2023,Zurich,USD,6425.0
834,2023,Zurich,CHF,4150.0
834,2024,Zurich,USD,8434.0
834,2024,Zurich,CHF,6550.0
834,2025,Zurich,USD,4057.0
835,2007,NYC/NJ,USD,10000.0
835,2008,NYC/NJ,USD,10000.0
835,2009,NYC/NJ,USD,9850.0
835,2010,NYC/NJ,USD,13444.0
835,2012,NYC/NJ,USD,9760.0
835,2014,NYC/NJ,USD,9308.0
835,2016,NYC/NJ,USD,12940.0
836,2007,Zurich,CHF,8500.0
836,2008,Zurich,CHF,4800.0
837,2006,Zurich,CHF,1.0
837,2010,Boston,USD,20000.0
839,2007,Athens,USD,2000.0
839,2008,Atlanta,USD,2000.0
839,2009,Athens,USD,3500.0
839,2010,Athens,USD,15000.0
839,2011,Athens,USD,1000.0
839,2012,Sheffield,GBP,2000.0
839,2012,Athens,USD,2000.0
839,2013,Athens,USD,1008.0
839,2014,Athens,USD,4981.0
839,2015,Athens,USD,11568.0
839,2016,Athens,USD,10647.0
839,2017,Athens,USD,4727.0
839,2018,Athens,USD,10356.0
839,2019,Athens,USD,4244.0
839,2020,Athens,USD,4109.0
839,2021,Athens,USD,6845.0
839,2022,Athens,USD,6357.0
839,2023,Athens,USD,7288.0
839,2024,Athens,USD,7236.0
840,2007,Boston,USD,4370.0
840,2008,Boston,USD,3800.0
840,2009,Boston,USD,10365.0
840,2010,Boston,USD,11957.0
840,2011,Boston,USD,10200.0
840,2012,Boston,USD,20500.0
840,2013,Boston,USD,15254.0
840,2014,Boston,USD,18508.0
840,2014,Hartford,USD,4217.0
840,2015,Hartford,USD,4965.0
840,2015,Boston,USD,11301.0
841,2007,Silicon Valley,USD,12609.0
841,2008,Silicon Valley,USD,12690.0
841,2008,Silicon Valley,INR,509542.0
842,2007,Silicon Valley,USD,11928.0
842,2008,Silicon Valley,USD,23680.0
842,2009,Silicon Valley,USD,10592.0
842,2010,Silicon Valley,USD,35969.0
842,2011,Silicon Valley,USD,12272.0
842,2012,Silicon Valley,USD,16777.0
842,2013,Silicon Valley,USD,15677.0
842,2014,Silicon Valley,USD,20170.0
842,2015,Silicon Valley,USD,11579.0
842,2016,Silicon Valley,USD,11632.0
842,2017,Silicon Valley,USD,29106.0
843,2005,Carbondale,USD,2650.0
845,2007,Seattle,USD,18900.0
845,2008,Seattle,USD,15375.0
845,2010,Seattle,USD,33350.0
845,2012,Seattle,USD,14180.0
845,2013,Seattle,USD,28677.0
845,2015,Seattle,USD,16828.0
845,2016,Seattle,USD,38767.0
845,2017,Seattle,USD,31291.0
845,2018,Seattle,USD,24368.0
845,2019,Seattle,USD,22788.0
845,2020,Seattle,USD,25538.0
845,2021,Seattle,USD,24573.0
845,2022,Seattle,USD,23526.0
845,2023,Seattle,USD,23219.0
845,2024,Seattle,USD,21917.0
847,2008,Hyderabad,INR,50040.0
847,2009,Hyderabad,USD,3260.0
847,2011,Hyderabad,USD,2350.0
848,2007,Silicon Valley,USD,2250.0
848,2007,Los Angeles,USD,4500.0
848,2008,Silicon Valley,USD,4186.0
848,2009,Silicon Valley,USD,1915.0
848,2010,Silicon Valley,USD,3900.0
848,2011,Silicon Valley,USD,3800.0
848,2012,Silicon Valley,USD,3273.0
848,2014,Silicon Valley,USD,7825.0
848,2016,Silicon Valley,USD,9133.0
848,2017,Silicon Valley,USD,5701.0
848,2018,Silicon Valley,USD,5048.0
848,2019,Silicon Valley,USD,5145.0
848,2020,Silicon Valley,USD,5380.0
848,2021,Silicon Valley,USD,5712.0
848,2022,Silicon Valley,USD,5726.0
848,2023,Silicon Valley,USD,5945.0
848,2024,Silicon Valley,USD,6240.0
849,2007,Silicon Valley,USD,6750.0
849,2008,Silicon Valley,USD,4186.0
849,2009,Silicon Valley,USD,1915.0
849,2010,Silicon Valley,USD,3900.0
849,2011,Silicon Valley,USD,3800.0
849,2012,Silicon Valley,USD,3273.0
849,2014,Silicon Valley,USD,7825.0
849,2016,Silicon Valley,USD,9133.0
849,2017,Silicon Valley,USD,5701.0
849,2018,Silicon Valley,USD,5048.0
849,2019,Silicon Valley,USD,5197.0
849,2020,Silicon Valley,USD,5368.0
849,2021,Silicon Valley,USD,5712.0
849,2022,Silicon Valley,USD,5726.0
849,2023,Silicon Valley,USD,5945.0
849,2024,Silicon Valley,USD,6240.0
851,2007,Berkeley,USD,2500.0
852,2008,Cincinnati,USD,3230.0
852,2009,Cincinnati,USD,4170.0
852,2010,Work an Hour,USD,2500.0
854,2007,Bangalore,USD,1890.0
854,2008,Bangalore,USD,1875.0
854,2009,Bangalore,USD,6400.0
854,2010,Bangalore,USD,3049.0
855,2007,Berkeley,USD,3000.0
855,2008,San Francisco,USD,10000.0
855,2011,San Francisco,USD,6730.0
855,2013,San Francisco,USD,11473.0
855,2014,San Francisco,USD,12088.0
855,2015,San Francisco,USD,13038.0
855,2016,San Francisco,USD,8943.0
855,2017,San Francisco,USD,7680.0
856,2006,Atlanta,USD,3000.0
857,2007,CentralNJ,USD,4000.0
857,2008,CentralNJ,USD,10900.0
858,2007,DC,USD,5000.0
862,2007,Silicon Valley,USD,12056.0
862,2008,Silicon Valley,USD,11288.0
862,2009,Silicon Valley,USD,11930.0
862,2010,Silicon Valley,USD,37505.0
862,2011,Silicon Valley,USD,22204.0
862,2012,Silicon Valley,USD,8527.0
862,2013,Silicon Valley,USD,11503.0
865,2007,Princeton,USD,4000.0
865,2007,Princeton,INR,1.0
865,2009,Princeton,USD,4000.0
865,2010,Princeton,USD,4260.0
865,2011,Princeton,USD,5048.0
865,2012,Princeton,USD,5040.0
866,2007,Madison,USD,2500.0
868,2007,Silicon Valley,USD,12294.0
868,2010,Silicon Valley,USD,9587.0
868,2012,Silicon Valley,USD,7640.0
869,2007,Silicon Valley,USD,35000.0
869,2008,Boston,USD,6245.0
869,2008,Silicon Valley,USD,35000.0
872,2007,Berkeley,USD,6800.0
872,2008,Berkeley,USD,6000.0
872,2009,Berkeley,USD,4044.0
872,2010,Berkeley,USD,28691.0
872,2011,Berkeley,USD,15000.0
872,2013,Berkeley,USD,12962.0
872,2014,Berkeley,USD,15188.0
872,2015,Berkeley,USD,11489.0
872,2016,Berkeley,USD,13920.0
872,2017,Berkeley,USD,18720.0
872,2018,Berkeley,USD,20532.0
872,2020,Berkeley,USD,10496.0
873,2007,Frankfurt,EUR,950.0
873,2008,Frankfurt,EUR,1000.0
874,2008,St. Louis,USD,2500.0
874,2008,NYC/NJ,USD,46750.0
874,2009,NYC/NJ,USD,20000.0
874,2009,St. Louis,USD,2500.0
874,2010,NYC/NJ,USD,26878.0
874,2011,NYC/NJ,USD,16346.0
874,2013,NYC/NJ,USD,16924.0
874,2014,NYC/NJ,USD,21290.0
874,2015,NYC/NJ,USD,14362.0
874,2016,NYC/NJ,USD,28226.0
874,2017,NYC/NJ,USD,18859.0
874,2018,NYC/NJ,USD,18059.0
874,2019,General Funds,USD,9197.0
874,2019,NYC/NJ,USD,9217.0
875,2008,Silicon Valley,USD,0.0
876,2007,Silicon Valley,USD,9858.0
876,2008,Silicon Valley,USD,9858.0
876,2009,Silicon Valley,USD,39400.0
876,2010,Silicon Valley,USD,20869.0
876,2011,Silicon Valley,USD,17278.0
876,2012,Silicon Valley,USD,32900.0
876,2013,Silicon Valley,USD,31550.0
876,2014,Silicon Valley,USD,19433.0
876,2015,Silicon Valley,USD,42552.0
876,2016,Silicon Valley,USD,22996.0
876,2017,Silicon Valley,USD,28659.0
876,2017,Danbury,USD,13607.0
876,2018,Silicon Valley,USD,28342.0
876,2018,Danbury,USD,14843.0
876,2019,Danbury,USD,8486.0
876,2019,Silicon Valley,USD,40189.0
876,2020,Silicon Valley,USD,41459.0
876,2020,Danbury,USD,6873.0
876,2021,Silicon Valley,USD,41579.0
876,2021,Danbury,USD,10873.0
876,2022,Danbury,USD,9928.0
876,2022,Silicon Valley,USD,20942.0
876,2023,Silicon Valley,USD,61159.0
876,2024,Silicon Valley,USD,47089.0
876,2024,Danbury,USD,9945.0
876,2025,Silicon Valley,USD,25137.0
877,2008,CentralNJ,USD,14018.0
878,2007,Seattle,USD,4000.0
878,2008,Seattle,USD,7375.0
878,2009,Seattle,USD,3050.0
878,2010,Seattle,USD,6650.0
878,2011,Seattle,USD,3440.0
878,2012,Seattle,USD,8705.0
878,2013,Seattle,USD,5453.0
878,2015,Seattle,USD,5871.0
879,2007,Silicon Valley,USD,8000.0
879,2008,Silicon Valley,USD,8100.0
879,2009,Silicon Valley,USD,10229.0
879,2010,Silicon Valley,USD,11094.0
879,2011,Silicon Valley,USD,8604.0
879,2012,Silicon Valley,USD,9871.0
879,2013,Silicon Valley,USD,10987.0
879,2014,Silicon Valley,USD,13145.0
879,2015,Silicon Valley,USD,12181.0
879,2016,Silicon Valley,USD,6341.0
879,2017,Silicon Valley,USD,13602.0
879,2018,Silicon Valley,USD,13251.0
880,2007,Seattle,USD,25641.0
880,2008,Seattle,INR,1000010.0
881,2007,Seattle,INR,630000.0
881,2008,Seattle,USD,14530.0
882,2008,Silicon Valley,USD,9338.0
883,2008,Silicon Valley,USD,12030.0
884,2007,Salt Lake City,USD,2500.0
885,2010,CentralNJ,USD,6867.0
885,2011,CentralNJ,USD,24383.0
885,2013,CentralNJ,USD,14787.0
885,2014,Delaware,USD,3356.0
885,2014,Cornell,USD,6806.0
885,2015,Cornell,USD,5038.0
885,2016,Cornell,USD,5074.0
885,2016,Delaware,USD,3332.0
885,2017,Cornell,USD,5995.0
885,2017,Colorado,USD,5363.0
885,2018,Cornell,USD,4008.0
885,2018,Colorado,USD,5536.0
885,2019,Colorado,USD,4027.0
885,2019,Cornell,USD,3969.0
885,2020,Cornell,USD,13911.0
885,2020,Colorado,USD,4049.0
885,2021,Cornell,USD,10110.0
885,2021,Colorado,USD,5027.0
885,2022,Colorado,USD,5068.0
885,2022,Cornell,USD,6017.0
885,2023,Colorado,USD,4888.0
885,2023,Cornell,USD,11816.0
885,2024,Cornell,USD,14766.0
885,2024,Colorado,USD,4491.0
885,2025,Boston,USD,4727.0
888,2008,Knoxville,USD,5032.0
888,2009,New River Valley,USD,2500.0
888,2009,Knoxville,USD,1250.0
888,2010,Knoxville,USD,1250.0
888,2010,New River Valley,USD,2500.0
888,2011,Knoxville,USD,2500.0
888,2011,New River Valley,USD,2450.0
888,2012,New River Valley,USD,2300.0
888,2013,New River Valley,USD,3796.0
888,2015,New River Valley,USD,1348.0
890,2008,Austin,USD,1650.0
890,2009,Austin,USD,2000.0
891,2008,Silicon Valley,USD,35430.0
891,2009,Silicon Valley,USD,16964.0
891,2010,Minnesota,USD,3270.0
891,2011,Minnesota,USD,3270.0
891,2012,Minnesota,USD,3461.0
891,2013,Minnesota,USD,5101.0
891,2013,Toledo,USD,71820.0
891,2014,Minnesota,USD,6059.0
891,2015,Minnesota,USD,52302.0
891,2016,Minnesota,USD,75076.0
892,2008,Chicago,USD,1639.0
892,2009,Chicago,USD,4768.0
892,2010,Chicago,USD,4474.0
892,2011,Chicago,USD,6020.0
892,2012,Chicago,USD,8647.0
892,2013,Chicago,USD,5980.0
892,2014,Chicago,USD,4297.0
892,2015,Chicago,USD,8702.0
892,2016,Chicago,USD,11799.0
892,2017,Chicago,USD,12587.0
892,2018,Chicago,USD,9694.0
892,2019,Chicago,USD,10024.0
892,2020,Chicago,USD,1490.0
892,2021,Chicago,USD,4824.0
892,2022,Chicago,USD,17003.0
892,2024,Chicago,USD,9896.0
892,2025,Chicago,USD,13326.0
895,2009,UIUC,USD,3500.0
895,2009,San Francisco,USD,4500.0
895,2010,Portland,USD,7945.0
895,2010,Atlanta,USD,4000.0
895,2010,UIUC,USD,2250.0
895,2010,San Francisco,USD,4500.0
895,2011,Work an Hour,USD,10291.0
895,2011,UIUC,USD,7000.0
895,2012,UIUC,USD,3000.0
895,2013,UIUC,USD,10000.0
895,2014,UIUC,USD,21919.0
895,2015,UIUC,USD,13599.0
895,2016,UIUC,USD,14852.0
895,2017,UIUC,USD,16800.0
895,2018,UIUC,USD,16685.0
895,2019,UIUC,USD,10475.0
895,2020,UIUC,USD,11877.0
895,2021,UIUC,USD,8548.0
895,2022,UIUC,USD,8486.0
895,2023,UIUC,USD,21826.0
895,2024,UIUC,USD,24040.0
896,2008,Atlanta,USD,3000.0
896,2009,Atlanta,USD,3500.0
896,2010,Atlanta,USD,3500.0
896,2012,Atlanta,USD,2500.0
896,2014,Athens,USD,8739.0
896,2014,Atlanta,USD,3554.0
896,2015,Atlanta,USD,5605.0
896,2015,NYC/NJ,USD,8562.0
896,2016,NYC/NJ,USD,8040.0
896,2016,Atlanta,USD,6043.0
896,2017,NYC/NJ,USD,10828.0
896,2017,Athens,USD,236.0
896,2017,Atlanta,USD,7097.0
896,2018,Athens,USD,1987.0
896,2018,Atlanta,USD,11820.0
896,2018,NYC/NJ,USD,10667.0
896,2019,Atlanta,USD,15858.0
896,2019,NYC/NJ,USD,5357.0
896,2019,Athens,USD,4742.0
896,2020,Athens,USD,4109.0
896,2020,Atlanta,USD,15678.0
896,2021,Atlanta,USD,16875.0
896,2022,Atlanta,USD,10383.0
896,2023,Atlanta,USD,32543.0
896,2024,Atlanta,USD,27643.0
897,2008,Atlanta,USD,5250.0
897,2010,Atlanta,USD,1650.0
899,2009,Ann-Arbor,USD,7000.0
899,2010,Cornell,USD,2000.0
899,2012,Colorado,USD,4400.0
899,2013,Colorado,USD,13406.0
899,2014,Colorado,USD,8735.0
899,2014,San Francisco,USD,5272.0
899,2015,Cornell,USD,4896.0
899,2015,Colorado,USD,14860.0
899,2015,San Francisco,USD,11724.0
899,2016,Cornell,USD,4025.0
899,2016,San Francisco,USD,22706.0
899,2017,Colorado,USD,10793.0
899,2017,Cornell,USD,2980.0
899,2018,Colorado,USD,10378.0
899,2018,Cornell,USD,2061.0
899,2020,Colorado,USD,9584.0
899,2023,Colorado,USD,11309.0
900,2008,Seattle,USD,9530.0
900,2009,Seattle,USD,4360.0
900,2010,Seattle,USD,4355.0
900,2012,Seattle,USD,6302.0
900,2013,Seattle,USD,6121.0
900,2014,Seattle,USD,5880.0
901,2008,Cleveland,USD,7548.0
901,2009,Cleveland,USD,18000.0
901,2010,Cleveland,USD,11000.0
901,2011,Cleveland,USD,11400.0
901,2011,Work an Hour,USD,8757.0
902,2008,Stanford,USD,3000.0
902,2010,Work an Hour,USD,12750.0
902,2010,Stanford,USD,3000.0
902,2011,Stanford,USD,6000.0
902,2012,Stanford,USD,8000.0
903,2006,Seattle,USD,2345.0
904,2007,Seattle,USD,5722.0
904,2008,Silicon Valley,USD,0.0
904,2008,Seattle,USD,9923.0
904,2009,Seattle,USD,9825.0
904,2010,Seattle,USD,10280.0
904,2011,Seattle,USD,12565.0
905,2008,Austin,USD,13512.0
905,2009,Austin,USD,15875.0
905,2010,Austin,USD,18267.0
905,2011,Austin,USD,2458.0
905,2012,Austin,USD,1758.0
906,2007,Los Angeles,USD,2200.0
906,2008,Los Angeles,USD,1000.0
907,2005,Penn State,USD,4419.0
907,2006,Penn State,USD,4400.0
907,2007,Silicon Valley,USD,2200.0
907,2009,Penn State,USD,2200.0
907,2009,Silicon Valley,USD,2200.0
907,2009,San Diego,USD,4000.0
907,2010,San Diego,USD,4000.0
907,2011,San Diego,USD,4000.0
908,2008,Stanford,USD,1950.0
908,2008,NYC/NJ,USD,7127.0
908,2009,Stanford,USD,3228.0
908,2009,NYC/NJ,USD,15285.0
908,2010,NYC/NJ,USD,21400.0
908,2011,NYC/NJ,USD,34430.0
908,2013,NYC/NJ,USD,22590.0
908,2014,NYC/NJ,USD,19116.0
908,2015,NYC/NJ,USD,18505.0
908,2016,NYC/NJ,USD,18146.0
908,2017,NYC/NJ,USD,19503.0
908,2018,NYC/NJ,USD,20904.0
908,2019,NYC/NJ,USD,19277.0
909,2008,Irvine,USD,3555.0
909,2009,Irvine,USD,4000.0
909,2009,Work an Hour,USD,8000.0
909,2011,Work an Hour,USD,3975.0
910,2008,San Diego,USD,3500.0
910,2009,Work an Hour,USD,5778.0
910,2009,San Diego,USD,3500.0
910,2010,San Diego,USD,3500.0
910,2011,San Diego,USD,4700.0
910,2012,San Diego,USD,6000.0
910,2013,San Diego,USD,6311.0
910,2014,San Diego,USD,9668.0
910,2015,San Diego,USD,9730.0
910,2016,San Diego,USD,20985.0
910,2017,San Diego,USD,23514.0
910,2018,San Diego,USD,11097.0
910,2019,San Diego,USD,20080.0
910,2020,San Diego,USD,20197.0
910,2021,San Diego,USD,13524.0
910,2022,San Diego,USD,13752.0
911,2008,Atlanta,USD,2000.0
911,2009,Atlanta,USD,2000.0
912,2008,Toledo,USD,4200.0
912,2009,Toledo,USD,3600.0
912,2010,NYC/NJ,USD,9350.0
912,2011,London,USD,9254.0
912,2011,NYC/NJ,USD,10000.0
913,2008,UFlorida,USD,4650.0
915,2008,Dallas,USD,5151.0
915,2009,Dallas,USD,5578.0
915,2010,Dallas,USD,5977.0
915,2013,Dallas,USD,5961.0
916,2008,Seattle,USD,50900.0
917,2008,Houston,USD,0.0
917,2011,Houston,USD,12888.0
918,2008,Toledo,USD,8200.0
919,2007,Varanasi,INR,574998.0
919,2008,Philadelphia,USD,4763.0
919,2009,Philadelphia,USD,3969.0
919,2013,Varanasi,USD,5132.0
919,2017,General Funds,USD,9846.0
919,2019,General Funds,USD,12442.0
919,2020,General Funds,USD,12684.0
919,2021,General Funds,USD,19425.0
919,2022,General Funds,USD,19735.0
919,2023,General Funds,USD,19523.0
919,2024,General Funds,USD,20219.0
920,2009,Arizona,USD,4350.0
920,2010,Arizona,USD,5000.0
921,2008,Arizona,USD,5000.0
921,2009,Arizona,USD,5000.0
921,2011,Arizona,USD,5000.0
923,2010,Houston,USD,6000.0
925,2008,Seattle,INR,419000.0
925,2009,Seattle,USD,8050.0
925,2010,Seattle,USD,10100.0
925,2011,Seattle,USD,13750.0
925,2012,Seattle,USD,8500.0
925,2014,Seattle,USD,30252.0
925,2015,Seattle,USD,39123.0
925,2016,Seattle,USD,30723.0
925,2017,Seattle,USD,66751.0
925,2018,Seattle,USD,33686.0
925,2019,Seattle,USD,32936.0
925,2020,Seattle,USD,33201.0
925,2021,Seattle,USD,57010.0
925,2022,Seattle,USD,34724.0
925,2023,Seattle,USD,33214.0
925,2024,Seattle,USD,33104.0
926,2008,Bangalore,USD,8025.0
926,2009,Silicon Valley,USD,5265.0
926,2009,Bangalore,USD,4391.0
926,2010,Bangalore,USD,7076.0
926,2011,Silicon Valley,INR,202000.0
926,2011,Bangalore,USD,6352.0
926,2012,Bangalore,USD,2555.0
926,2012,Bangalore,INR,571500.0
926,2013,Bangalore,USD,2407.0
926,2013,Silicon Valley,USD,5287.0
926,2013,Bangalore,INR,250000.0
926,2014,Bangalore,INR,722000.0
926,2016,Bangalore,INR,539000.0
926,2017,Bangalore,INR,335000.0
927,2008,Salt Lake City,USD,2500.0
927,2011,Salt Lake City,USD,1500.0
928,2008,Austin,USD,2414.0
928,2009,Austin,USD,1795.0
928,2010,Austin,USD,6150.0
928,2011,Austin,USD,3199.0
930,2010,San Francisco,USD,1750.0
930,2011,San Francisco,USD,1750.0
930,2012,San Francisco,USD,3100.0
930,2013,San Francisco,USD,2604.0
930,2014,San Francisco,USD,11755.0
930,2015,San Francisco,USD,6713.0
930,2016,San Francisco,USD,6752.0
930,2017,San Francisco,USD,14388.0
930,2018,San Francisco,USD,6683.0
930,2019,San Francisco,USD,8844.0
930,2020,San Francisco,USD,1217.0
931,2008,Delhi,USD,2888.0
931,2009,Delhi,USD,3509.0
931,2011,Delhi,USD,4150.0
931,2013,Delhi,USD,3949.0
931,2014,Frankfurt,EUR,3500.0
931,2014,Delhi,USD,4706.0
931,2015,Frankfurt,EUR,2500.0
931,2016,Frankfurt,USD,4563.0
931,2016,Frankfurt,EUR,4000.0
931,2017,Frankfurt,EUR,2000.0
931,2018,Frankfurt,USD,5137.0
931,2019,Frankfurt,EUR,4600.0
931,2020,Frankfurt,EUR,3000.0
931,2022,Frankfurt,EUR,2030.0
931,2023,Frankfurt,EUR,1200.0
931,2024,Frankfurt,EUR,1500.0
932,2008,Seattle,INR,1026000.0
932,2009,Seattle,USD,10270.0
932,2009,Seattle,INR,256500.0
932,2010,Seattle,USD,17500.0
932,2010,Seattle,INR,513200.0
932,2011,Seattle,USD,10200.0
932,2012,Seattle,USD,19585.0
932,2013,Seattle,USD,20083.0
932,2014,Seattle,USD,27922.0
932,2016,Seattle,USD,40906.0
932,2017,Seattle,USD,33471.0
932,2018,Seattle,USD,22211.0
932,2019,Seattle,USD,22838.0
932,2020,Seattle,USD,25770.0
932,2021,Seattle,USD,28025.0
932,2022,Seattle,USD,22498.0
932,2023,Seattle,USD,21113.0
932,2024,Seattle,USD,20847.0
933,2008,Silicon Valley,USD,6582.0
933,2009,Silicon Valley,USD,13164.0
933,2010,Silicon Valley,USD,6582.0
933,2011,Silicon Valley,USD,17637.0
933,2013,Silicon Valley,USD,29655.0
933,2014,Silicon Valley,USD,10564.0
934,2008,Stanford,USD,5500.0
934,2009,Stanford,USD,5500.0
934,2010,Work an Hour,USD,4000.0
934,2010,Stanford,USD,15000.0
934,2011,Work an Hour,USD,6587.0
934,2011,Stanford,USD,1200.0
934,2012,Stanford,USD,23489.0
934,2013,Stanford,USD,16365.0
934,2014,Stanford,USD,41870.0
934,2015,Stanford,USD,47852.0
934,2016,Stanford,USD,32116.0
934,2017,Stanford,USD,36457.0
934,2018,Stanford,USD,31923.0
934,2019,Stanford,USD,43284.0
934,2020,Austin,USD,44503.0
