pid,month,year,chapter,currency,amount
1234,Jul,2021,Chennai,USD,4719
1234,Jun,2021,Chennai,USD,317
1234,Sep,2020,Chennai,USD,1500
1234,May,2020,Chennai,USD,1322
1234,Sep,2019,Chennai,USD,6928
1234,Jun,2018,Chennai,USD,8826
1234,Aug,2017,Chennai,USD,9628
1234,May,2017,Chennai,INR,46000
1234,Oct,2016,Chennai,USD,6066
1234,Oct,2015,Chennai,USD,7797
1235,Feb,2017,Zurich,CHF,2331
1235,Jul,2016,Zurich,CHF,2274
1235,May,2015,Zurich,CHF,1235
1236,May,2018,Minnesota,USD,1868
1236,Dec,2017,Minnesota,USD,1976
1236,Aug,2017,Minnesota,USD,2006
1236,Feb,2017,Minnesota,USD,1892
1236,Jul,2016,Minnesota,USD,1887
1236,Oct,2015,Minnesota,USD,1949
1237,Jul,2025,Seattle,USD,19297
1237,May,2024,Seattle,USD,19838
1237,May,2023,Seattle,USD,20048
1237,Jan,2023,Canada,CAD,3300
1237,May,2022,Seattle,USD,21363
1237,May,2021,Seattle,USD,5205
1237,Apr,2021,Seattle,USD,22051
1237,May,2020,Seattle,USD,19693
1237,Apr,2020,Seattle,USD,1311
1237,May,2019,Seattle,USD,21443
1237,Nov,2018,Seattle,USD,8739
1237,Dec,2017,Seattle,USD,36937
1237,Jun,2017,Seattle,USD,19738
1237,Nov,2016,Seattle,USD,18830
1237,Feb,2016,Seattle,USD,16819
1238,Mar,2016,Madison,USD,10074
1240,Feb,2016,Purdue,USD,3276
1240,Nov,2015,Austin,USD,9755
1240,Nov,2015,Austin,USD,2062
1241,Sep,2024,Danbury,USD,10033
1241,Sep,2023,Danbury,USD,12979
1241,Sep,2022,Danbury,USD,12409
1241,Dec,2021,Danbury,USD,9539
1241,Jun,2021,Danbury,USD,5788
1241,Dec,2020,Danbury,USD,7833
1241,May,2020,Danbury,USD,4643
1241,Nov,2019,Danbury,USD,8418
1241,Dec,2018,Danbury,USD,11563
1241,Jun,2017,Danbury,USD,12632
1241,Dec,2015,Danbury,USD,10194
1242,Dec,2015,Stanford,USD,23513
1243,Dec,2016,UFlorida,USD,6582
1243,Jun,2016,UFlorida,USD,6631
1243,Dec,2015,UFlorida,USD,6722
1244,Mar,2016,Boston,USD,4364
1244,Feb,2016,Purdue,USD,2222
1244,May,2015,Chennai,INR,83865
1245,Oct,2019,Bangalore,USD,7647
1245,Sep,2019,Bangalore,USD,3690
1245,Nov,2018,Bangalore,USD,3328
1245,Jul,2017,Bangalore,USD,3797
1245,Jan,2017,Bangalore,USD,3790
1245,Sep,2016,Bangalore,USD,2098
1246,Apr,2019,UFlorida,USD,4354
1246,Nov,2017,UFlorida,USD,4679
1246,Apr,2017,UFlorida,USD,1571
1248,Aug,2025,Frankfurt,USD,10699
1248,Sep,2024,Frankfurt,USD,13042
1248,Mar,2024,Frankfurt,EUR,5300
1248,Dec,2022,Frankfurt,USD,7504
1248,Jun,2022,Frankfurt,EUR,7030
1248,Aug,2021,Frankfurt,USD,12153
1248,Jul,2020,Frankfurt,USD,9881
1248,Jul,2019,Frankfurt,USD,8788
1248,May,2019,Frankfurt,EUR,1389
1248,Jun,2018,Frankfurt,USD,8648
1248,Nov,2017,Frankfurt,USD,2917
1248,Aug,2017,Frankfurt,USD,6516
1248,May,2016,Frankfurt,USD,4354
1250,Mar,2018,Stanford,USD,13363
1250,Jun,2016,Stanford,USD,14081
1251,Mar,2025,Zurich,USD,7082
1251,Sep,2023,Zurich,CHF,6363
1251,Sep,2022,Zurich,USD,16240
1251,Nov,2021,Zurich,CHF,8709
1251,Jul,2021,Zurich,USD,9002
1251,Feb,2021,Zurich,USD,3168
1251,Aug,2020,Zurich,CHF,11200
1251,May,2020,Zurich,CHF,7600
1251,Jul,2019,Zurich,USD,8792
1251,May,2019,Zurich,CHF,9068
1251,Oct,2018,Zurich,USD,10750
1251,Sep,2017,Zurich,USD,12798
1251,Jan,2017,Zurich,USD,5957
1251,Jun,2016,Zurich,USD,7027
1252,Nov,2024,Zurich,USD,6280
1252,Jul,2023,Zurich,CHF,11426
1252,Oct,2021,Zurich,USD,12568
1252,Jun,2021,Zurich,USD,9460
1252,Jun,2021,Zurich,USD,6757
1252,May,2021,Zurich,USD,12515
1252,Feb,2021,Zurich,USD,9955
1252,Jun,2020,Zurich,USD,13274
1252,Jun,2020,Zurich,CHF,9300
1252,Jun,2020,Zurich,USD,13287
1252,Jan,2020,Zurich,CHF,9529
1252,Jan,2020,Zurich,CHF,1530
1252,Nov,2019,Zurich,USD,170
1252,Jun,2019,Zurich,CHF,9795
1252,Apr,2019,Zurich,USD,259
1252,Mar,2019,Zurich,USD,87
1252,Nov,2018,Zurich,USD,9171
1252,Aug,2018,Zurich,USD,9599
1252,Oct,2017,Zurich,USD,15986
1252,Feb,2017,Zurich,USD,6205
1252,Jun,2016,Zurich,USD,6194
1253,Jun,2019,Purdue,USD,2341
1253,Dec,2017,Purdue,USD,3184
1253,Jul,2016,Purdue,USD,7805
1255,Jun,2021,Purdue,USD,5133
1255,Jun,2020,Purdue,USD,2686
1255,Nov,2019,San Diego,USD,2864
1255,Nov,2019,Purdue,USD,2895
1255,Apr,2019,Purdue,USD,2960
1255,Aug,2018,San Diego,USD,4747
1255,Sep,2017,Purdue,USD,6362
1255,Jul,2017,San Diego,USD,5706
1255,Nov,2016,Purdue,USD,7831
1256,Aug,2025,Silicon Valley,USD,18040
1256,Mar,2025,Silicon Valley,USD,18095
1256,Sep,2024,Silicon Valley,USD,16139
1256,Mar,2024,Silicon Valley,USD,16333
1256,Aug,2023,Silicon Valley,USD,15394
1256,Mar,2023,Silicon Valley,USD,15594
1256,Aug,2022,Silicon Valley,USD,17018
1256,Mar,2022,Silicon Valley,USD,17897
1256,Aug,2021,Silicon Valley,USD,19172
1256,Feb,2021,Silicon Valley,USD,19587
1256,Aug,2020,Silicon Valley,USD,16676
1256,Feb,2020,Silicon Valley,USD,20351
1256,Aug,2019,Silicon Valley,USD,18512
1256,Feb,2019,Silicon Valley,USD,18453
1256,Jul,2018,Silicon Valley,USD,19119
1256,Mar,2018,Silicon Valley,USD,20360
1256,Sep,2017,Silicon Valley,USD,16729
1256,Nov,2016,Silicon Valley,USD,15896
1257,Aug,2025,Boston,USD,3777
1257,Apr,2025,Chennai,USD,7785
1257,Sep,2024,Boston,USD,3182
1257,Sep,2024,Chennai,USD,39659
1257,Apr,2024,Chennai,USD,6883
1257,Oct,2023,Boston,USD,3088
1257,Aug,2023,Chennai,USD,8514
1257,Aug,2023,Chennai,USD,34818
1257,May,2023,Chennai,USD,5315
1257,Aug,2022,Chennai,USD,27376
1257,Aug,2022,Boston,USD,3237
1257,Apr,2022,Chennai,USD,4454
1257,Dec,2021,Boston,USD,5581
1257,Jul,2021,Chennai,USD,22923
1257,May,2021,Chennai,INR,4608
1257,May,2020,Chennai,INR,1045307
1257,May,2019,Chennai,INR,2010395
1257,Oct,2018,Boston,USD,1767
1257,Jun,2018,Chennai,USD,34873
1257,May,2017,Chennai,INR,36500
1257,Oct,2016,Chennai,USD,5308
1259,Nov,2016,Seattle,USD,29971
1260,Nov,2019,Dallas,USD,13227
1260,May,2019,Dallas,USD,13476
1260,Feb,2019,Dallas,USD,6608
1260,Aug,2018,Dallas,USD,14465
1260,Dec,2017,Dallas,USD,15439
1260,Jun,2017,Dallas,USD,15408
1260,Dec,2016,Dallas,USD,14485
1261,Aug,2023,Chennai,USD,28831
1261,Sep,2022,Silicon Valley,USD,6923
1261,May,2020,Chennai,INR,88358
1261,May,2019,Chennai,INR,1687617
1261,Oct,2017,Pittsburgh,USD,2339
1261,Sep,2017,Frankfurt,USD,2741
1261,May,2017,Chennai,INR,473801
1261,May,2016,Chennai,INR,139625
1262,Jul,2025,Boston,USD,24860
1262,Mar,2025,Boston,USD,5822
1262,Aug,2021,Boston,USD,5752
1262,Feb,2021,Boston,USD,5164
1262,Nov,2020,Boston,USD,2918
1262,Jul,2020,Boston,USD,6011
1262,Nov,2019,Boston,USD,7722
1262,Nov,2019,Boston,USD,1901
1262,Jul,2019,Boston,USD,1304
1262,May,2019,Boston,USD,2099
1262,Nov,2018,Boston,USD,4332
1262,Oct,2018,Boston,USD,19196
1262,May,2018,Boston,USD,6994
1262,Oct,2017,Boston,USD,6180
1262,Jul,2017,Boston,USD,4366
1264,Jun,2018,Kansas City,USD,7156
1264,May,2017,Kansas City,USD,7897
1265,Apr,2017,Houston,USD,3991
1266,Oct,2017,Chennai,USD,7083
1266,Aug,2017,Chennai,USD,14046
1266,May,2017,Chennai,INR,63000
1267,Apr,2018,Purdue,USD,2682
1267,May,2017,Purdue,USD,5495
1268,Jul,2025,Minnesota,USD,5422
1268,Sep,2024,Minnesota,USD,3495
1268,Mar,2024,London,GBP,13395
1268,May,2023,Minnesota,USD,6532
1268,Jan,2023,London,GBP,9213
1268,Sep,2022,Atlanta,USD,4095
1268,Apr,2022,Minnesota,USD,7070
1268,Oct,2021,London,GBP,8757
1268,Jul,2021,London,USD,6728
1268,Jun,2021,Minnesota,USD,8953
1268,Jun,2021,London,USD,5238
1268,Jun,2021,London,USD,9649
1268,Sep,2020,London,USD,9441
1268,Jun,2020,London,USD,12333
1268,Jun,2020,London,USD,9775
1268,Apr,2020,Minnesota,USD,4285
1268,Nov,2019,Minnesota,USD,1575
1268,Oct,2019,London,USD,12033
1268,Jul,2019,Minnesota,USD,5300
1268,May,2019,Chicago,USD,12206
1268,Mar,2019,London,GBP,5159
1268,Oct,2018,Minnesota,USD,10626
1268,Jun,2017,London,GBP,11511
1269,Oct,2017,Purdue,USD,4835
1269,Oct,2017,St. Louis,USD,5118
1270,Jul,2025,Princeton,USD,14302
1270,Aug,2024,Princeton,USD,10914
1270,Sep,2023,Princeton,USD,9977
1270,Jun,2022,Princeton,USD,9838
1270,Feb,2022,Princeton,USD,2703
1270,Feb,2021,Princeton,USD,6205
1270,Nov,2019,Princeton,USD,5892
1270,Jul,2018,Princeton,USD,11225
1270,Sep,2017,Princeton,USD,9096
1271,Sep,2023,Boston,USD,7823
1271,Mar,2021,Atlanta,USD,4988
1271,Aug,2019,Atlanta,USD,14502
1271,Sep,2018,Atlanta,USD,13008
1271,Jul,2017,Atlanta,USD,17377
1272,Jul,2020,Chennai,USD,7253
1272,Jul,2019,Bangalore,INR,300000
1272,Jan,2019,Irvine,USD,1909
1272,Oct,2018,Chennai,USD,7572
1272,Oct,2017,Irvine,USD,10137
1274,Apr,2019,Stanford,USD,65307
1274,Oct,2017,Stanford,USD,16241
1275,Aug,2017,Frankfurt,EUR,3000
1275,May,2017,Frankfurt,EUR,3200
1276,Jun,2024,Zurich,CHF,1550
1276,Jul,2023,Zurich,CHF,3147
1276,Aug,2022,Zurich,USD,3678
1276,Oct,2021,Zurich,USD,1483
1276,Jul,2021,Zurich,USD,1482
1276,Feb,2021,Zurich,USD,2255
1276,Apr,2020,Zurich,CHF,2100
1276,Aug,2019,Zurich,CHF,4408
1276,Sep,2018,Zurich,USD,4257
1276,Oct,2017,Zurich,USD,3296
1277,Jun,2020,Purdue,USD,3650
1277,Nov,2019,Purdue,USD,3488
1277,Jul,2018,Purdue,USD,4434
1277,Apr,2018,Purdue,USD,1170
1278,Nov,2017,Stanford,USD,16264
1279,Mar,2019,Stanford,USD,9511
1279,Dec,2017,Stanford,USD,10328
1280,Mar,2023,Boston,USD,13298
1280,Sep,2022,Boston,USD,12380
1280,Oct,2021,Boston,USD,27775
1280,May,2019,Silicon Valley,USD,5768
1280,Aug,2018,Silicon Valley,USD,23114
1280,Nov,2017,Boston,USD,6107
1280,Nov,2017,Silicon Valley,USD,42594
1281,Feb,2018,Stanford,USD,24433
1281,Nov,2017,Seattle,USD,31243
1284,Dec,2017,Frankfurt,USD,5685
1285,Dec,2024,Stanford,USD,16076
1285,Aug,2021,Yale,USD,2430
1285,Dec,2017,Yale,USD,20513
1286,Mar,2018,St. Louis,USD,9728
1287,Jul,2019,Minnesota,USD,2186
1287,Feb,2019,Minnesota,USD,2882
1287,Dec,2017,CentralNJ,USD,10258
1288,Jul,2025,Princeton,USD,16289
1288,Aug,2024,Princeton,USD,15750
1288,Jun,2023,Princeton,USD,15597
1288,Feb,2022,Princeton,USD,7102
1288,Jun,2020,Princeton,USD,18000
1288,Jul,2019,Princeton,USD,22429
1288,Nov,2018,Princeton,USD,6519
1288,Jul,2018,Princeton,USD,8382
1288,Dec,2017,Princeton,USD,8907
1289,Feb,2018,Boston,USD,1748
1290,May,2025,Kansas City,USD,28171
1290,May,2024,Kansas City,USD,18207
1290,Feb,2024,Kansas City,USD,5175
1290,Jun,2023,Kansas City,USD,16572
1290,Sep,2022,Kansas City,USD,6554
1290,Aug,2022,Kansas City,USD,2917
1290,May,2022,Kansas City,USD,16456
1290,Aug,2021,Kansas City,USD,16060
1290,Feb,2021,Kansas City,USD,2074
1290,Jul,2020,Kansas City,USD,2007
1290,May,2020,Kansas City,USD,2645
1290,Apr,2020,Kansas City,USD,12475
1290,May,2019,Kansas City,USD,9497
1290,Nov,2018,Kansas City,USD,8760
1290,Apr,2018,Kansas City,USD,7640
1291,Sep,2024,Madison,USD,12329
1291,Sep,2023,Madison,USD,11577
1291,Sep,2022,Madison,USD,9928
1291,Dec,2021,Madison,USD,10087
1291,Dec,2020,Madison,USD,12971
1291,Oct,2019,Madison,USD,8462
1291,Mar,2018,Madison,USD,15822
1292,Apr,2018,Seattle,USD,30527
1293,Sep,2022,Atlanta,USD,10796
1293,Sep,2021,Atlanta,USD,10241
1293,May,2019,Atlanta,USD,5789
1293,Apr,2018,Atlanta,USD,6246
1294,Sep,2024,Danbury,USD,10282
1294,Dec,2022,Danbury,USD,9805
1294,Dec,2021,Danbury,USD,7653
1294,Dec,2020,Danbury,USD,7731
1294,Nov,2019,Danbury,USD,5163
1294,Jun,2018,Danbury,USD,7974
1295,Jun,2018,Seattle,USD,29839
1296,Oct,2018,Stanford,USD,20260
1297,Jun,2025,Bangalore,USD,12482
1297,Jun,2024,Bangalore,USD,10421
1297,Sep,2023,Bangalore,USD,6681
1297,Nov,2022,Bangalore,USD,3469
1297,Jul,2022,Bangalore,USD,10755
1297,Dec,2021,Bangalore,USD,9431
1297,Jun,2021,Bangalore,USD,7881
1297,Oct,2020,Bangalore,USD,6856
1297,Apr,2020,Bangalore,USD,8191
1297,Apr,2019,Bangalore,USD,5410
1297,Nov,2018,Bangalore,USD,3052
1298,Nov,2020,Austin,USD,5606
1298,Jun,2020,Austin,USD,5541
1298,Oct,2019,Austin,USD,10709
1298,Nov,2018,Austin,USD,5440
1298,Sep,2018,Austin,USD,4814
1300,May,2019,Silicon Valley,USD,14533
1300,Sep,2018,Silicon Valley,USD,14188
1301,May,2020,Zurich,CHF,3769
1301,Oct,2019,Zurich,CHF,2994
1301,Jan,2019,Zurich,CHF,723
1301,Nov,2018,Zurich,USD,2830
1302,Sep,2021,St. Louis,USD,10136
1302,Jun,2020,St. Louis,USD,12275
1302,Jul,2019,St. Louis,USD,9638
1302,Nov,2018,St. Louis,USD,4907
1303,Nov,2018,Minnesota,USD,21836
1304,Nov,2024,Berkeley,USD,3505
1304,Mar,2023,Berkeley,USD,6478
1304,Jun,2022,Berkeley,USD,8019
1304,Aug,2020,Berkeley,USD,4058
1304,Sep,2019,Berkeley,USD,8702
1304,Dec,2018,Berkeley,USD,5717
1305,Nov,2024,Zurich,CHF,1306
1305,Nov,2023,Zurich,CHF,1306
1305,Aug,2022,Zurich,CHF,11804
1305,Aug,2021,Zurich,CHF,10624
1305,May,2020,Zurich,CHF,2650
1305,Oct,2019,Zurich,CHF,2994
1305,Jul,2019,Zurich,USD,1746
1305,Nov,2018,Zurich,USD,2857
1306,Nov,2018,Seattle,USD,28367
1307,Jul,2023,Bangalore,INR,207600
1307,Oct,2022,Bangalore,INR,330000
1307,May,2022,Bangalore,INR,300000
1307,Dec,2021,Bangalore,INR,334000
1307,Apr,2021,Bangalore,INR,300000
1307,Apr,2020,Bangalore,INR,510000
1307,Mar,2020,Bangalore,INR,42500
1307,Feb,2020,Bangalore,INR,42500
1307,Jan,2020,Bangalore,INR,42500
1307,Dec,2019,Bangalore,INR,42500
1307,Nov,2019,Bangalore,INR,42500
1307,Oct,2019,Bangalore,INR,42500
1307,Sep,2019,Bangalore,INR,42500
1307,Aug,2019,Bangalore,INR,42500
1307,Jul,2019,Bangalore,INR,42500
1308,Dec,2020,Zurich,USD,2940
1308,Aug,2020,Zurich,USD,2921
1308,Jul,2020,Purdue,USD,3099
1308,Apr,2020,Zurich,CHF,2800
1308,Nov,2019,Seattle,USD,818
1308,Jun,2019,Purdue,USD,2859
1308,Jan,2019,Zurich,CHF,9039
1308,Nov,2018,Purdue,USD,3980
1309,Sep,2024,Danbury,USD,10274
1309,Sep,2023,Danbury,USD,11691
1309,Sep,2022,Danbury,USD,9208
1309,Mar,2022,Danbury,USD,3390
1309,Dec,2021,Danbury,USD,9414
1309,Dec,2018,Danbury,USD,7342
1314,May,2025,Boston,USD,6279
1314,Jul,2024,Boston,USD,6384
1314,Aug,2023,Boston,USD,6472
1314,May,2022,Boston,USD,6309
1314,Aug,2021,Boston,USD,6495
1314,Jul,2020,Boston,USD,6399
1314,May,2019,Boston,USD,6865
1315,Jun,2019,Silicon Valley,USD,20268
1316,Sep,2019,Madison,USD,5943
1317,Jun,2025,Silicon Valley,USD,6832
1317,Nov,2024,Silicon Valley,USD,6470
1317,Aug,2022,Silicon Valley,USD,5676
1317,Aug,2021,Silicon Valley,USD,5549
1317,Nov,2020,Silicon Valley,USD,2719
1317,May,2020,Silicon Valley,USD,7541
1317,Oct,2019,Silicon Valley,USD,5767
1318,May,2025,Silicon Valley,USD,20448
1318,Sep,2024,Silicon Valley,USD,38197
1318,Sep,2023,Silicon Valley,USD,18151
1318,Jul,2023,Silicon Valley,USD,18380
1318,Mar,2023,Silicon Valley,USD,8299
1318,Sep,2022,Silicon Valley,USD,8376
1318,Aug,2021,Silicon Valley,USD,18226
1318,Nov,2020,Silicon Valley,USD,9125
1318,Jun,2020,Silicon Valley,USD,8946
1318,Jun,2020,Silicon Valley,USD,4970
1318,Oct,2019,Silicon Valley,USD,17618
1319,Aug,2025,Austin,USD,24639
1319,Sep,2024,Austin,USD,14262
1319,Aug,2024,Austin,USD,10979
1319,Sep,2023,Austin,USD,11168
1319,Jun,2023,Austin,USD,11311
1319,Sep,2022,Austin,USD,9357
1319,Oct,2021,Austin,USD,3519
1319,Sep,2021,Austin,USD,4078
1319,Aug,2021,General Funds,USD,8427
1319,Jun,2021,Austin,USD,3542
1319,Jun,2021,Austin,USD,4991
1319,Nov,2020,Austin,USD,3689
1319,Apr,2020,Austin,USD,5276
1319,Nov,2019,Austin,USD,1401
1319,Oct,2019,Austin,USD,5991
1320,Sep,2024,Silicon Valley,USD,33749
1320,Sep,2024,Silicon Valley,USD,35663
1320,Sep,2022,Silicon Valley,USD,22878
1320,Oct,2021,Silicon Valley,USD,5117
1320,Sep,2021,Silicon Valley,USD,22699
1320,Feb,2021,Silicon Valley,USD,1449
1320,Dec,2020,Silicon Valley,USD,10730
1320,Nov,2020,Silicon Valley,USD,5105
1320,Jun,2020,Silicon Valley,USD,10505
1320,Apr,2020,Silicon Valley,USD,4946
1320,Nov,2019,Silicon Valley,USD,19655
1321,Sep,2024,Silicon Valley,USD,14830
1321,Sep,2023,Silicon Valley,USD,13461
1321,Nov,2022,Silicon Valley,USD,5732
1321,Nov,2022,Silicon Valley,USD,4840
1321,Jun,2022,Silicon Valley,USD,6100
1321,Aug,2021,Silicon Valley,USD,11832
1321,Nov,2020,Silicon Valley,USD,6598
1321,Jun,2020,Silicon Valley,USD,7329
1321,Nov,2019,Silicon Valley,USD,4959
1322,Aug,2025,Silicon Valley,USD,12696
1322,Nov,2024,Silicon Valley,USD,6028
1322,Mar,2024,Silicon Valley,USD,6152
1322,Mar,2023,Silicon Valley,USD,3871
1322,Aug,2022,Silicon Valley,USD,4028
1322,Aug,2021,Silicon Valley,USD,5139
1322,Jul,2021,Silicon Valley,USD,2494
1322,Jun,2020,Silicon Valley,USD,1664
1322,Apr,2020,Silicon Valley,USD,3296
1323,Apr,2020,Bangalore,INR,150000
1324,Jul,2021,Chennai,USD,1308
1324,Jul,2020,Chennai,USD,3129
1324,May,2020,Chennai,INR,9000
1325,Aug,2025,Austin,USD,23717
1325,Sep,2024,Austin,USD,11941
1325,Aug,2024,Austin,USD,11895
1325,Sep,2023,Austin,USD,11235
1325,Jun,2023,Austin,USD,11415
1325,Sep,2022,Austin,USD,11340
1325,Aug,2022,Austin,USD,7266
1325,Jul,2022,Austin,USD,11287
1325,Mar,2022,Austin,USD,5291
1325,Sep,2021,Austin,USD,9903
1325,Aug,2021,Austin,USD,6045
1325,Jul,2021,Austin,USD,6018
1325,May,2021,Austin,USD,4629
1325,Nov,2020,Austin,USD,5334
1325,Jun,2020,Austin,USD,4305
1325,Jun,2020,Austin,USD,4145
1325,Apr,2020,Austin,USD,5202
1326,Jul,2020,Austin,USD,5377
1326,Apr,2020,Austin,USD,4775
1327,Dec,2020,Stanford,USD,24899
1329,Oct,2020,Silicon Valley,USD,6786
1330,Aug,2025,Silicon Valley,USD,21110
1330,Apr,2025,Silicon Valley,USD,21694
1330,Sep,2024,Silicon Valley,USD,20203
1330,May,2024,Silicon Valley,USD,20338
1330,Aug,2023,Silicon Valley,USD,9780
1330,Mar,2023,Silicon Valley,USD,41496
1330,Oct,2022,Silicon Valley,USD,6205
1330,Sep,2022,Silicon Valley,USD,10379
1330,Jun,2022,Silicon Valley,USD,1948
1330,Apr,2022,Silicon Valley,USD,10971
1330,Sep,2021,Silicon Valley,USD,2056
1330,Sep,2021,Silicon Valley,USD,9449
1330,Jun,2021,Silicon Valley,USD,2549
1330,May,2021,Silicon Valley,USD,5219
1330,May,2021,Silicon Valley,USD,4925
1330,Feb,2021,Silicon Valley,USD,10379
1330,Sep,2020,Silicon Valley,USD,8506
1331,Feb,2023,Silicon Valley,USD,1016
1331,Mar,2022,Silicon Valley,USD,1129
1331,Jul,2021,Silicon Valley,USD,1077
1331,Dec,2020,Silicon Valley,USD,1090
1332,Aug,2025,Silicon Valley,USD,11738
1332,Aug,2024,Silicon Valley,USD,11238
1332,Sep,2023,Silicon Valley,USD,5353
1332,May,2023,Silicon Valley,USD,5413
1332,Sep,2022,Silicon Valley,USD,5195
1332,Apr,2022,Silicon Valley,USD,5525
1332,Sep,2021,Silicon Valley,USD,3232
1332,Jun,2021,Silicon Valley,USD,2549
1332,May,2021,Silicon Valley,USD,5258
1332,May,2021,Silicon Valley,USD,3186
1332,Nov,2020,Silicon Valley,USD,19494
1333,Feb,2023,Silicon Valley,USD,2632
1333,May,2022,Silicon Valley,USD,2857
1333,Jul,2021,Silicon Valley,USD,2707
1333,Dec,2020,Silicon Valley,USD,2801
1334,Jul,2024,Chennai,INR,1500000
1334,Oct,2023,Chennai,INR,500000
1334,Feb,2023,Chennai,INR,500000
1334,Aug,2022,Chennai,USD,8590
1334,Jul,2021,Chennai,USD,5585
1335,Sep,2024,Cornell,USD,3158
1335,Aug,2023,Cornell,USD,11314
1335,Jul,2022,Cornell,USD,4993
1335,Oct,2021,Cornell,USD,5400
1336,Aug,2025,Austin,USD,21191
1336,Sep,2024,Austin,USD,9840
1336,Apr,2024,Austin,USD,9882
1336,Sep,2023,Austin,USD,13057
1336,Jun,2023,Austin,USD,13191
1336,Sep,2022,Austin,USD,8901
1336,Jun,2022,Austin,USD,9257
1336,Feb,2022,Austin,USD,10282
1336,Sep,2021,Austin,USD,10280
1337,Sep,2024,Silicon Valley,USD,25330
1337,Sep,2023,Silicon Valley,USD,24293
1337,Nov,2022,Silicon Valley,USD,4897
1337,Sep,2022,Silicon Valley,USD,6947
1337,Jun,2022,Silicon Valley,USD,7236
1338,May,2022,Austin,USD,19986
1339,Dec,2022,Zurich,CHF,989
1339,Apr,2022,Zurich,CHF,1292
1339,Nov,2021,Zurich,CHF,1347
1340,Sep,2024,Boston,USD,4132
1340,Sep,2023,Boston,USD,3739
1340,Jul,2022,Boston,USD,2855
1341,Jul,2024,Chennai,INR,100000
1341,Jul,2023,Chennai,INR,200000
1342,Sep,2024,Boston,USD,5975
1342,Sep,2023,Boston,USD,3607
1342,Sep,2022,Boston,USD,3267
1343,Apr,2025,Beyond Borders,USD,5528
1343,Sep,2024,Beyond Borders,USD,5626
1343,May,2024,Beyond Borders,USD,5660
1344,Jul,2025,Princeton,USD,17936
1344,Sep,2024,Princeton,USD,1935
1344,Aug,2024,Princeton,USD,15364
1344,Feb,2024,Princeton,USD,1562
1344,Jun,2023,Princeton,USD,9865
1345,Jul,2025,Austin,USD,8094
1345,Apr,2025,San Diego,USD,18958
1345,Mar,2025,Austin,USD,6823
1345,Nov,2024,Austin,USD,5991
1345,Sep,2024,Atlanta,USD,10130
1345,Sep,2024,Austin,USD,7073
1345,Sep,2024,NYC/NJ,USD,13977
1345,Sep,2024,Portland,USD,12049
1345,Sep,2024,Austin,USD,6024
1345,Jun,2024,San Diego,USD,18047
1345,Sep,2023,San Diego,USD,13497
1346,Apr,2025,Chennai,USD,3922
1346,Sep,2024,Chennai,USD,20130
1346,Apr,2024,Chennai,USD,1359
1346,Aug,2023,Chennai,USD,6931
1347,Oct,2024,Chennai,INR,840000
1347,Jul,2024,Boston,USD,10109
1347,Jul,2024,Chennai,INR,40000
1347,Oct,2023,Chennai,INR,840000
1348,Aug,2025,Austin,USD,28857
1348,Feb,2025,Austin,USD,12247
1348,Aug,2024,Austin,USD,12778
1348,Feb,2024,Austin,USD,12156
1348,Aug,2023,Austin,USD,12223
1350,Sep,2024,Austin,USD,6412
1350,Nov,2023,Austin,USD,13003
1351,Apr,2025,Atlanta,USD,17596
