state,year,chapter,chapter_amount
UTTARAKHAND,2014,Silicon Valley,30623.0
UTTARAKHAND,2015,Silicon Valley,14861.0
UTTARAKHAND,2017,Silicon Valley,23589.0
UTTARAKHAND,2018,Silicon Valley,14423.0
UTTARAKHAND,2019,Silicon Valley,16569.0
UTTARAKHAND,2020,Silicon Valley,15691.0
WEST BENGAL,1994,Los Angeles,1750.0
WEST BENGAL,1994,Seattle,1500.0
WEST BENGAL,1995,Boston,750.0
WEST BENGAL,1995,Los Angeles,3250.0
WEST BENGAL,1995,Research Triangle Park,1000.0
WEST BENGAL,1995,Seattle,2000.0
WEST BENGAL,1996,Boston,750.0
WEST BENGAL,1996,Los Angeles,4750.0
WEST BENGAL,1996,NYC/NJ,1000.0
WEST BENGAL,1996,Seattle,1500.0
WEST BENGAL,1997,Berkeley,2000.0
WEST BENGAL,1997,Boston,750.0
WEST BENGAL,1997,Los Angeles,5000.0
WEST BENGAL,1997,NYC/NJ,1500.0
WEST BENGAL,1997,Seattle,1800.0
WEST BENGAL,1997,St. Louis,750.0
WEST BENGAL,1998,Los Angeles,2100.0
WEST BENGAL,1998,Madison,1500.0
WEST BENGAL,1998,NYC/NJ,1738.0
WEST BENGAL,1998,Seattle,3150.0
WEST BENGAL,1999,Boston,3000.0
WEST BENGAL,1999,Cleveland,250.0
WEST BENGAL,1999,Los Angeles,7800.0
WEST BENGAL,1999,Madison,1000.0
WEST BENGAL,1999,NYC/NJ,13700.0
WEST BENGAL,1999,Seattle,11300.0
WEST BENGAL,1999,UIUC,1260.0
WEST BENGAL,1999,Yale,1000.0
WEST BENGAL,2000,Athens,500.0
WEST BENGAL,2000,Boston,950.0
WEST BENGAL,2000,Cornell,900.0
WEST BENGAL,2000,Los Angeles,5500.0
WEST BENGAL,2000,Madison,1000.0
WEST BENGAL,2000,NYC/NJ,3900.0
WEST BENGAL,2000,Princeton,8383.0
WEST BENGAL,2000,Seattle,8800.0
WEST BENGAL,2000,Silicon Valley,1825.0
WEST BENGAL,2000,St. Louis,5590.0
WEST BENGAL,2000,Yale,1500.0
WEST BENGAL,2001,Arizona,3200.0
WEST BENGAL,2001,Boston,950.0
WEST BENGAL,2001,Cornell,4900.0
WEST BENGAL,2001,NYC/NJ,7000.0
WEST BENGAL,2001,Princeton,7820.0
WEST BENGAL,2001,Seattle,32638.0
WEST BENGAL,2001,Silicon Valley,913.0
WEST BENGAL,2001,Stanford,5818.0
WEST BENGAL,2001,UIUC,2030.0
WEST BENGAL,2002,Arizona,3500.0
WEST BENGAL,2002,Berkeley,1800.0
WEST BENGAL,2002,CentralNJ,1500.0
WEST BENGAL,2002,Cornell,4200.0
WEST BENGAL,2002,NYC/NJ,13300.0
WEST BENGAL,2002,Princeton,15000.0
WEST BENGAL,2002,Seattle,22654.0
WEST BENGAL,2002,Silicon Valley,10385.0
WEST BENGAL,2002,Stanford,10300.0
WEST BENGAL,2002,UIUC,2550.0
WEST BENGAL,2003,Arizona,3500.0
WEST BENGAL,2003,Berkeley,2000.0
WEST BENGAL,2003,CentralNJ,2100.0
WEST BENGAL,2003,Cornell,4600.0
WEST BENGAL,2003,General Funds,9000.0
WEST BENGAL,2003,Los Angeles,1000.0
WEST BENGAL,2003,NYC/NJ,21100.0
WEST BENGAL,2003,Princeton,6000.0
WEST BENGAL,2003,Seattle,35512.0
WEST BENGAL,2003,Silicon Valley,2205.0
WEST BENGAL,2003,St. Louis,2800.0
WEST BENGAL,2003,Stanford,15893.0
WEST BENGAL,2004,Arizona,4000.0
WEST BENGAL,2004,Berkeley,2000.0
WEST BENGAL,2004,Cornell,6000.0
WEST BENGAL,2004,NYC/NJ,22126.0
WEST BENGAL,2004,Princeton,5900.0
WEST BENGAL,2004,Seattle,82318.0
WEST BENGAL,2004,Silicon Valley,4500.0
WEST BENGAL,2004,Stanford,4000.0
WEST BENGAL,2004,UIUC,2425.0
WEST BENGAL,2004,Yale,3500.0
WEST BENGAL,2005,Arizona,3000.0
WEST BENGAL,2005,Berkeley,7000.0
WEST BENGAL,2005,CentralNJ,1500.0
WEST BENGAL,2005,Cornell,4000.0
WEST BENGAL,2005,NYC/NJ,6526.0
WEST BENGAL,2005,Princeton,6500.0
WEST BENGAL,2005,Seattle,37117.0
WEST BENGAL,2005,Silicon Valley,5760.0
WEST BENGAL,2005,Stanford,5200.0
WEST BENGAL,2005,Work an Hour,41874.0
WEST BENGAL,2005,Yale,1500.0
WEST BENGAL,2006,Atlanta,7000.0
WEST BENGAL,2006,Berkeley,3000.0
WEST BENGAL,2006,Cornell,6000.0
WEST BENGAL,2006,Minnesota,1000.0
WEST BENGAL,2006,NYC/NJ,27850.0
WEST BENGAL,2006,Princeton,7396.0
WEST BENGAL,2006,Seattle,30476.0
WEST BENGAL,2006,Silicon Valley,15010.0
WEST BENGAL,2006,St. Louis,8200.0
WEST BENGAL,2006,Stanford,4250.0
WEST BENGAL,2006,UFlorida,0.0
WEST BENGAL,2006,UIUC,5414.0
WEST BENGAL,2006,Yale,6600.0
WEST BENGAL,2007,Athens,2000.0
WEST BENGAL,2007,Atlanta,5160.0
WEST BENGAL,2007,CentralNJ,4000.0
WEST BENGAL,2007,Cornell,13000.0
WEST BENGAL,2007,DC,8000.0
WEST BENGAL,2007,Minnesota,16540.0
WEST BENGAL,2007,NYC/NJ,48513.0
WEST BENGAL,2007,Princeton,8050.0
WEST BENGAL,2007,Seattle,72156.0
WEST BENGAL,2007,Sheffield,1000.0
WEST BENGAL,2007,Silicon Valley,31390.0
WEST BENGAL,2007,Stanford,1507.0
WEST BENGAL,2007,UIUC,8550.0
WEST BENGAL,2007,Yale,24570.0
WEST BENGAL,2008,Atlanta,21575.0
WEST BENGAL,2008,Burlington,300.0
WEST BENGAL,2008,CentralNJ,21900.0
WEST BENGAL,2008,DC,10000.0
WEST BENGAL,2008,Dallas,5151.0
WEST BENGAL,2008,Knoxville,2215.0
WEST BENGAL,2008,Minnesota,6000.0
WEST BENGAL,2008,NYC/NJ,28632.0
WEST BENGAL,2008,Princeton,9250.0
WEST BENGAL,2008,Seattle,150351.0
WEST BENGAL,2008,Silicon Valley,57575.0
WEST BENGAL,2008,Stanford,1900.0
WEST BENGAL,2008,UIUC,3333.0
WEST BENGAL,2008,Work an Hour,21911.0
WEST BENGAL,2008,Yale,11870.0
WEST BENGAL,2009,Athens,3800.0
WEST BENGAL,2009,Atlanta,13100.0
WEST BENGAL,2009,Austin,2500.0
WEST BENGAL,2009,Birmingham,2000.0
WEST BENGAL,2009,CentralNJ,7871.0
WEST BENGAL,2009,Cornell,11772.0
WEST BENGAL,2009,DC,15750.0
WEST BENGAL,2009,Dallas,6578.0
WEST BENGAL,2009,General Funds,20000.0
WEST BENGAL,2009,Knoxville,2250.0
WEST BENGAL,2009,NYC/NJ,29053.0
WEST BENGAL,2009,Portland,8580.0
WEST BENGAL,2009,Princeton,5625.0
WEST BENGAL,2009,San Francisco,5750.0
WEST BENGAL,2009,Santa Barbara,2000.0
WEST BENGAL,2009,Seattle,108914.0
WEST BENGAL,2009,Silicon Valley,33788.0
WEST BENGAL,2009,Stanford,5926.0
WEST BENGAL,2009,UFlorida,3500.0
WEST BENGAL,2009,UIUC,4225.0
WEST BENGAL,2009,Work an Hour,32334.0
WEST BENGAL,2009,Yale,6691.0
WEST BENGAL,2010,Athens,15000.0
WEST BENGAL,2010,Atlanta,15200.0
WEST BENGAL,2010,Berkeley,8002.0
WEST BENGAL,2010,Birmingham,2000.0
WEST BENGAL,2010,Boston,20000.0
WEST BENGAL,2010,CentralNJ,19184.0
WEST BENGAL,2010,Cornell,10500.0
WEST BENGAL,2010,DC,9000.0
WEST BENGAL,2010,Dallas,5977.0
WEST BENGAL,2010,Knoxville,3650.0
WEST BENGAL,2010,Minnesota,9001.0
WEST BENGAL,2010,NYC/NJ,68596.0
WEST BENGAL,2010,Princeton,9400.0
WEST BENGAL,2010,San Francisco,12441.0
WEST BENGAL,2010,Santa Barbara,2000.0
WEST BENGAL,2010,Seattle,114880.0
WEST BENGAL,2010,Silicon Valley,50778.0
WEST BENGAL,2010,Stanford,5885.0
WEST BENGAL,2010,UFlorida,3000.0
WEST BENGAL,2010,UIUC,4600.0
WEST BENGAL,2010,Work an Hour,15289.0
WEST BENGAL,2010,Yale,8000.0
WEST BENGAL,2011,Athens,1000.0
WEST BENGAL,2011,Atlanta,25479.0
WEST BENGAL,2011,CentralNJ,38001.0
WEST BENGAL,2011,Cleveland,2250.0
WEST BENGAL,2011,Cornell,8000.0
WEST BENGAL,2011,DC,10650.0
WEST BENGAL,2011,Minnesota,9078.0
WEST BENGAL,2011,NYC/NJ,49314.0
WEST BENGAL,2011,Princeton,10526.0
WEST BENGAL,2011,San Francisco,17216.0
WEST BENGAL,2011,Seattle,111430.0
WEST BENGAL,2011,Sheffield,750.0
WEST BENGAL,2011,Silicon Valley,28453.0
WEST BENGAL,2011,Stanford,34333.0
WEST BENGAL,2011,UFlorida,20200.0
WEST BENGAL,2011,UIUC,12600.0
WEST BENGAL,2011,Work an Hour,17424.0
WEST BENGAL,2011,Yale,14095.0
WEST BENGAL,2012,Athens,2000.0
WEST BENGAL,2012,Atlanta,39927.0
WEST BENGAL,2012,Cleveland,2250.0
WEST BENGAL,2012,Cornell,25686.0
WEST BENGAL,2012,DC,12500.0
WEST BENGAL,2012,Hartford,15000.0
WEST BENGAL,2012,Minnesota,15286.0
WEST BENGAL,2012,NYC/NJ,31017.0
WEST BENGAL,2012,Princeton,9367.0
WEST BENGAL,2012,San Francisco,7604.0
WEST BENGAL,2012,Seattle,84611.0
WEST BENGAL,2012,Silicon Valley,31176.0
WEST BENGAL,2012,Stanford,25656.0
WEST BENGAL,2012,UFlorida,13450.0
WEST BENGAL,2012,UIUC,15980.0
WEST BENGAL,2012,Yale,26063.0
WEST BENGAL,2013,Athens,3561.0
WEST BENGAL,2013,Atlanta,36969.0
WEST BENGAL,2013,CentralNJ,31651.0
WEST BENGAL,2013,Cleveland,6669.0
WEST BENGAL,2013,Cornell,12724.0
WEST BENGAL,2013,Dallas,5961.0
WEST BENGAL,2013,Minnesota,7917.0
WEST BENGAL,2013,NYC/NJ,47350.0
WEST BENGAL,2013,Princeton,8675.0
WEST BENGAL,2013,San Francisco,18184.0
WEST BENGAL,2013,Seattle,79621.0
WEST BENGAL,2013,Silicon Valley,29222.0
WEST BENGAL,2013,Stanford,32508.0
WEST BENGAL,2013,UFlorida,7721.0
WEST BENGAL,2013,UIUC,19006.0
WEST BENGAL,2013,Yale,9444.0
WEST BENGAL,2014,Athens,27868.0
WEST BENGAL,2014,Atlanta,29091.0
WEST BENGAL,2014,Cleveland,7974.0
WEST BENGAL,2014,Cornell,20193.0
WEST BENGAL,2014,Delaware,3356.0
WEST BENGAL,2014,Minnesota,3772.0
WEST BENGAL,2014,NYC/NJ,67792.0
WEST BENGAL,2014,Princeton,8604.0
WEST BENGAL,2014,Research Triangle Park,801.0
WEST BENGAL,2014,San Francisco,33505.0
WEST BENGAL,2014,Seattle,81265.0
WEST BENGAL,2014,Sheffield,4518.0
WEST BENGAL,2014,Silicon Valley,41287.0
WEST BENGAL,2014,Stanford,22853.0
WEST BENGAL,2014,UFlorida,6121.0
WEST BENGAL,2014,UIUC,7866.0
WEST BENGAL,2014,Yale,11649.0
WEST BENGAL,2015,Athens,36748.0
WEST BENGAL,2015,Atlanta,24299.0
WEST BENGAL,2015,CentralNJ,17235.0
WEST BENGAL,2015,Colorado,3922.0
WEST BENGAL,2015,Cornell,29669.0
WEST BENGAL,2015,London,14620.0
WEST BENGAL,2015,Minnesota,4434.0
WEST BENGAL,2015,NYC/NJ,78094.0
WEST BENGAL,2015,Princeton,8036.0
WEST BENGAL,2015,Research Triangle Park,1167.0
WEST BENGAL,2015,San Francisco,84455.0
WEST BENGAL,2015,Seattle,40398.0
WEST BENGAL,2015,Sheffield,11248.0
WEST BENGAL,2015,Silicon Valley,25945.0
WEST BENGAL,2015,Stanford,49548.0
WEST BENGAL,2015,UFlorida,9243.0
WEST BENGAL,2015,UIUC,29237.0
WEST BENGAL,2015,Yale,43478.0
WEST BENGAL,2016,Athens,36494.0
WEST BENGAL,2016,Atlanta,26214.0
WEST BENGAL,2016,Colorado,20471.0
WEST BENGAL,2016,Cornell,41899.0
WEST BENGAL,2016,Delaware,3332.0
WEST BENGAL,2016,London,13261.0
WEST BENGAL,2016,Minnesota,10633.0
WEST BENGAL,2016,NYC/NJ,64976.0
WEST BENGAL,2016,Princeton,9628.0
WEST BENGAL,2016,Research Triangle Park,1719.0
WEST BENGAL,2016,San Francisco,60210.0
WEST BENGAL,2016,Seattle,85532.0
WEST BENGAL,2016,Silicon Valley,30755.0
WEST BENGAL,2016,Stanford,35422.0
WEST BENGAL,2016,UFlorida,4406.0
WEST BENGAL,2016,UIUC,19700.0
WEST BENGAL,2016,Yale,43859.0
WEST BENGAL,2016,Zurich,13221.0
WEST BENGAL,2017,Athens,52172.0
WEST BENGAL,2017,Atlanta,50882.0
WEST BENGAL,2017,Bangalore,10154.0
WEST BENGAL,2017,Colorado,14575.0
WEST BENGAL,2017,Cornell,34006.0
WEST BENGAL,2017,Kansas City,7897.0
WEST BENGAL,2017,Minnesota,7705.0
WEST BENGAL,2017,NYC/NJ,76033.0
WEST BENGAL,2017,Princeton,11835.0
WEST BENGAL,2017,San Diego,8021.0
WEST BENGAL,2017,San Francisco,68956.0
WEST BENGAL,2017,Seattle,112578.0
WEST BENGAL,2017,Silicon Valley,38931.0
WEST BENGAL,2017,Stanford,40508.0
WEST BENGAL,2017,UFlorida,3577.0
WEST BENGAL,2017,UIUC,22926.0
WEST BENGAL,2017,Yale,20897.0
WEST BENGAL,2017,Zurich,44242.0
WEST BENGAL,2018,Athens,69662.0
WEST BENGAL,2018,Atlanta,47218.0
WEST BENGAL,2018,Bangalore,14868.0
WEST BENGAL,2018,Colorado,15979.0
WEST BENGAL,2018,Cornell,20887.0
WEST BENGAL,2018,Kansas City,7156.0
WEST BENGAL,2018,Minnesota,20006.0
WEST BENGAL,2018,NYC/NJ,77054.0
WEST BENGAL,2018,Princeton,11483.0
WEST BENGAL,2018,San Diego,7029.0
WEST BENGAL,2018,San Francisco,65263.0
WEST BENGAL,2018,Seattle,66511.0
WEST BENGAL,2018,Silicon Valley,20766.0
WEST BENGAL,2018,Stanford,18792.0
WEST BENGAL,2018,UIUC,22461.0
WEST BENGAL,2018,Yale,23069.0
WEST BENGAL,2018,Zurich,33777.0
WEST BENGAL,2019,Athens,31223.0
WEST BENGAL,2019,Atlanta,51027.0
WEST BENGAL,2019,Bangalore,23026.0
WEST BENGAL,2019,Chicago,12206.0
WEST BENGAL,2019,Colorado,13764.0
WEST BENGAL,2019,Cornell,46963.0
WEST BENGAL,2019,General Funds,21776.0
WEST BENGAL,2019,London,12033.0
WEST BENGAL,2019,Minnesota,17694.0
WEST BENGAL,2019,NYC/NJ,48921.0
WEST BENGAL,2019,Research Triangle Park,4229.0
WEST BENGAL,2019,San Francisco,67400.0
WEST BENGAL,2019,Seattle,48963.0
WEST BENGAL,2019,Silicon Valley,17618.0
WEST BENGAL,2019,Stanford,50796.0
WEST BENGAL,2019,UFlorida,7216.0
WEST BENGAL,2019,UIUC,15118.0
WEST BENGAL,2019,Yale,19900.0
WEST BENGAL,2019,Zurich,9308.0
WEST BENGAL,2020,Athens,30134.0
WEST BENGAL,2020,Atlanta,64726.0
WEST BENGAL,2020,Austin,18986.0
WEST BENGAL,2020,Bangalore,42619.0
WEST BENGAL,2020,Colorado,12563.0
WEST BENGAL,2020,Cornell,109257.0
WEST BENGAL,2020,Kansas City,27938.0
WEST BENGAL,2020,London,31549.0
WEST BENGAL,2020,Minnesota,4285.0
WEST BENGAL,2020,NYC/NJ,13541.0
WEST BENGAL,2020,San Francisco,75082.0
WEST BENGAL,2020,Seattle,108210.0
WEST BENGAL,2020,Silicon Valley,23041.0
WEST BENGAL,2020,Stanford,5061.0
WEST BENGAL,2020,UIUC,12087.0
WEST BENGAL,2020,Yale,28927.0
WEST BENGAL,2020,Zurich,26561.0
WEST BENGAL,2021,Athens,27380.0
WEST BENGAL,2021,Atlanta,65163.0
WEST BENGAL,2021,Austin,26595.0
WEST BENGAL,2021,Bangalore,44484.0
WEST BENGAL,2021,Colorado,13104.0
WEST BENGAL,2021,Cornell,68805.0
WEST BENGAL,2021,Kansas City,30667.0
WEST BENGAL,2021,London,21615.0
WEST BENGAL,2021,Minnesota,8953.0
WEST BENGAL,2021,NYC/NJ,16606.0
WEST BENGAL,2021,Princeton,1929.0
WEST BENGAL,2021,San Diego,16262.0
WEST BENGAL,2021,San Francisco,56811.0
WEST BENGAL,2021,Seattle,59807.0
WEST BENGAL,2021,Silicon Valley,18226.0
WEST BENGAL,2021,UIUC,8882.0
WEST BENGAL,2021,Yale,9109.0
WEST BENGAL,2021,Zurich,68645.0
WEST BENGAL,2022,Athens,33282.0
WEST BENGAL,2022,Atlanta,39611.0
WEST BENGAL,2022,Austin,35184.0
WEST BENGAL,2022,Bangalore,56213.0
WEST BENGAL,2022,Colorado,12108.0
WEST BENGAL,2022,Cornell,30058.0
WEST BENGAL,2022,Kansas City,15178.0
WEST BENGAL,2022,Minnesota,7070.0
WEST BENGAL,2022,NYC/NJ,26188.0
WEST BENGAL,2022,San Francisco,60185.0
WEST BENGAL,2022,Seattle,55594.0
WEST BENGAL,2022,Silicon Valley,22622.0
WEST BENGAL,2022,UIUC,8851.0
WEST BENGAL,2022,Yale,14008.0
WEST BENGAL,2022,Zurich,19918.0
WEST BENGAL,2023,Athens,29176.0
WEST BENGAL,2023,Atlanta,47173.0
WEST BENGAL,2023,Austin,22650.0
WEST BENGAL,2023,Bangalore,42687.0
WEST BENGAL,2023,Colorado,20698.0
WEST BENGAL,2023,Cornell,42749.0
WEST BENGAL,2023,Minnesota,6532.0
WEST BENGAL,2023,NYC/NJ,35208.0
WEST BENGAL,2023,San Diego,13497.0
WEST BENGAL,2023,San Francisco,49228.0
WEST BENGAL,2023,Seattle,54888.0
WEST BENGAL,2023,Silicon Valley,44830.0
WEST BENGAL,2023,Stanford,27619.0
WEST BENGAL,2023,UIUC,10536.0
WEST BENGAL,2023,Yale,20983.0
WEST BENGAL,2024,Athens,31414.0
WEST BENGAL,2024,Atlanta,78952.0
WEST BENGAL,2024,Austin,51965.0
WEST BENGAL,2024,Bangalore,51212.0
WEST BENGAL,2024,Beyond Borders,6864.0
WEST BENGAL,2024,Boston,4838.0
WEST BENGAL,2024,Colorado,7158.0
WEST BENGAL,2024,Cornell,67749.0
WEST BENGAL,2024,Danbury,10057.0
WEST BENGAL,2024,Minnesota,3495.0
WEST BENGAL,2024,NYC/NJ,49231.0
WEST BENGAL,2024,Portland,12049.0
WEST BENGAL,2024,San Diego,18047.0
WEST BENGAL,2024,San Francisco,52583.0
WEST BENGAL,2024,Seattle,56169.0
WEST BENGAL,2024,Silicon Valley,38197.0
WEST BENGAL,2024,Stanford,31872.0
WEST BENGAL,2024,UIUC,14565.0
WEST BENGAL,2024,Zurich,6280.0
WEST BENGAL,2025,Atlanta,17596.0
WEST BENGAL,2025,Austin,6823.0
WEST BENGAL,2025,Bangalore,5387.0
WEST BENGAL,2025,Beyond Borders,17970.0
WEST BENGAL,2025,Boston,4727.0
WEST BENGAL,2025,San Diego,18958.0
WEST BENGAL,2025,Zurich,7082.0
