state,year,chapter,chapter_amount,state_total_amount,percentage,total_amount,state_chapter_percentage,% of Total,adjusted_population_chapter
MAHARASHTRA,1999,Seattle,9380,37478,25.028016436309304,414817.0,2.261238088120786,9.28,0.24366789742680883
MAHARASHTRA,1999,Silicon Valley,10000,37478,26.68232029457281,414817.0,2.410701586482714,9.28,0.25977387785374073
MAHARASHTRA,1999,St. Louis,3400,37478,9.071988900154755,414817.0,0.8196385394041227,9.28,0.08832311847027184
MAHARASHTRA,1999,UIUC,2798,37478,7.465713218421474,414817.0,0.6745143038978634,9.28,0.07268473102347667
MAHARASHTRA,2000,Berkeley,1700,97637,1.741143214150373,528565.0,0.3216255332835129,9.28,0.034657923845206134
MAHARASHTRA,2000,Boston,6080,97637,6.227147495314276,528565.0,1.1502842602139756,9.28,0.12395304528167841
MAHARASHTRA,2000,Michigan State University,866,97637,0.8869588373260138,528565.0,0.1638398304844248,9.28,0.017655154147028534
MAHARASHTRA,2000,NYC/NJ,10744,97637,11.00402511343036,528565.0,2.0326733703518016,9.28,0.21903807870170278
MAHARASHTRA,2000,Princeton,6000,97637,6.145211344060141,528565.0,1.1351489410006337,9.28,0.12232208415955105
MAHARASHTRA,2000,Seattle,57740,97637,59.13741716767209,528565.0,10.923916642229432,9.28,1.177146189895413
MAHARASHTRA,2000,St. Louis,8100,97637,8.29603531448119,528565.0,1.5324510703508556,9.28,0.16513481361539392
MAHARASHTRA,2000,UIUC,2057,97637,2.106783289121952,528565.0,0.3891668952730506,9.28,0.04193608785269942
MAHARASHTRA,2000,Work an Hour,4350,97637,4.455278224443602,528565.0,0.8229829822254595,9.28,0.08868351101567452
MAHARASHTRA,2001,Arizona,4000,123728,3.232897969740075,767448.0,0.5212079515485089,9.28,0.05616464995134794
MAHARASHTRA,2001,Berkeley,2700,123728,2.1822061295745505,767448.0,0.3518153672952435,9.28,0.03791113871715986
MAHARASHTRA,2001,Boston,2500,123728,2.0205612310875467,767448.0,0.325754969717818,9.28,0.03510290621959246
MAHARASHTRA,2001,Cleveland,1850,123728,1.4952153110047848,767448.0,0.24105867759118532,9.28,0.02597615060249842
MAHARASHTRA,2001,Delaware,4000,123728,3.232897969740075,767448.0,0.5212079515485089,9.28,0.05616464995134794
MAHARASHTRA,2001,Los Angeles,1000,123728,0.8082244924350187,767448.0,0.1303019878871272,9.28,0.014041162487836985
MAHARASHTRA,2001,Madison,3621,123728,2.9265808871072028,767448.0,0.4718234981392876,9.28,0.05084304936845772
MAHARASHTRA,2001,Michigan State University,1100,123728,0.8890469416785207,767448.0,0.1433321866758399,9.28,0.015445278736620681
MAHARASHTRA,2001,NYC/NJ,9506,123728,7.682982025087289,767448.0,1.238650696855031,9.28,0.13347529060937835
